# win,br,misp%,MPKI,extra%,i/blk,br/blk,true_blk%,bim%,T0%,T1%,T2%,T3%,T4%,T5%,T6%,T7%,T8%,T9%,T10%,T11%,T12%,T13%,alloc_ok%,acc_avg,alloc_avg,Tlast_evict,Tlast_zu%,Tlast_avgp,coll%,Tlast_used,win_stuck,win_hard,dir_misp%,bnd_misp%,micro_p50_mpki,micro_p95_mpki,phase_delta_avg,phase_max_delta,jaccard,pingpong,cf_fb_only%,cf_tage_only%,prov_no_tag%,prov_sec_rej%,prov_meta_alt%,prov_meta_pri%,prov_no_meta%,cf_sec_fb_acc%,cf_sec_tage_acc%,ben_rej%,ben_incr%,ben_decr%,ben_ctr_avg
16,100000,6.1,7.975,11.0,13.8,1.8,93.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,1022.8,1022.8,2,100.0,0.0,2.5,516,14,3,43.1,56.9,52.5,52.5,3.17,13.67,0.993,1094,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
17,100000,5.1,6.667,9.4,14.0,1.8,94.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,1022.8,1022.8,2,100.0,0.0,2.6,478,20,3,43.6,56.4,52.5,52.5,2.69,14.06,0.991,976,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
18,100000,6.8,8.582,12.1,14.1,1.8,93.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1022.8,1022.8,1,100.0,0.0,2.3,488,17,9,43.3,56.7,52.5,52.5,3.06,20.70,0.840,1159,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
19,100000,6.6,8.300,11.8,14.3,1.8,93.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,1022.7,1022.7,8,100.0,0.0,2.5,536,18,4,43.6,56.4,52.5,52.5,3.18,17.19,0.525,1221,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
20,100000,6.6,8.410,11.9,14.1,1.8,93.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,1022.7,1022.7,3,100.0,0.0,2.5,505,20,6,45.1,54.9,52.5,52.5,3.55,20.70,0.533,1102,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
21,100000,6.7,8.549,11.9,14.0,1.8,93.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,1022.8,1022.8,8,100.0,0.0,3.0,542,18,2,42.5,57.5,52.5,52.5,3.18,9.77,0.853,1332,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
22,100000,4.3,5.549,7.8,14.1,1.8,95.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,1022.9,1022.9,3,100.0,0.0,3.0,464,17,1,42.1,57.9,37.5,52.5,2.14,10.94,0.955,949,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
23,100000,6.4,8.174,11.4,14.0,1.8,93.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,1022.8,1022.8,7,100.0,0.0,3.0,531,18,2,41.3,58.7,52.5,52.5,3.20,16.02,0.968,1278,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
24,100000,6.9,8.901,12.4,13.9,1.8,93.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,1022.8,1022.8,5,100.0,0.0,3.1,524,18,3,43.8,56.2,52.5,52.5,3.39,14.06,0.608,1282,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,100000,5.0,6.483,9.2,14.1,1.8,94.9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1022.8,1022.8,5,100.0,0.0,3.2,481,17,3,43.9,56.1,47.5,52.5,2.64,10.94,0.525,1012,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,100000,5.2,6.704,9.5,14.2,1.8,94.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,1022.8,1022.8,4,100.0,0.0,2.8,509,18,4,42.2,57.8,47.5,52.5,2.79,12.50,0.844,1101,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
27,100000,5.8,7.458,10.4,14.0,1.8,93.9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,1022.8,1022.8,5,100.0,0.0,3.0,539,20,8,41.4,58.6,52.5,52.5,3.09,21.09,0.969,1158,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000

