# win,br,misp%,MPKI,extra%,i/blk,br/blk,true_blk%,bim%,T0%,T1%,T2%,T3%,T4%,T5%,T6%,T7%,T8%,T9%,T10%,T11%,T12%,T13%,alloc_ok%,acc_avg,alloc_avg,Tlast_evict,Tlast_zu%,Tlast_avgp,coll%,Tlast_used,win_stuck,win_hard,dir_misp%,bnd_misp%,micro_p50_mpki,micro_p95_mpki,phase_delta_avg,phase_max_delta,jaccard,pingpong,cf_fb_only%,cf_tage_only%,prov_no_tag%,prov_sec_rej%,prov_meta_alt%,prov_meta_pri%,prov_no_meta%,cf_sec_fb_acc%,cf_sec_tage_acc%,ben_rej%,ben_incr%,ben_decr%,ben_ctr_avg,trace_count
10,100000,9.7667,14.2008,16.8667,11.7167,1.6833,90.9333,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.7000,1022.3833,1022.3833,17.0000,100.0000,0.0000,5.0667,409.1667,104.6667,38.8333,47.1333,52.8667,50.8333,52.5000,3.5133,22.5250,0.4715,2000.3333,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6
11,100000,10.1000,14.6083,17.1333,11.6333,1.6667,90.9000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.0167,1022.3833,1022.3833,16.6667,100.0000,0.0000,5.5500,447.0000,151.1667,53.5000,47.5667,52.4333,52.5000,52.5000,3.7367,22.0733,0.7077,2131.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6
12,100000,9.7000,13.7900,16.4167,11.3667,1.6500,91.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.9500,1022.2833,1022.3167,23.6667,100.0000,0.0000,4.9333,437.0000,126.8333,48.0000,46.3833,53.6167,51.6667,52.5000,3.6817,20.8983,0.7837,2059.3333,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6
13,100000,9.6500,13.2843,16.6333,12.1500,1.7667,91.0500,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.3167,1022.3167,1022.3167,18.6667,100.0000,0.0000,4.5167,416.6667,114.3333,39.3333,46.7333,53.2667,47.5000,52.5000,3.6133,24.8050,0.5995,2056.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6
14,100000,10.0667,14.7010,17.4833,11.5667,1.6667,90.7000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.2167,1021.9833,1021.9833,37.3333,83.3333,0.0000,5.4500,454.3333,163.8333,55.0000,47.6833,52.3167,49.1667,52.5000,3.9600,20.6367,0.5330,2027.1667,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6
15,100000,9.9000,15.4638,17.0833,11.3500,1.7000,90.8833,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.9500,1021.9333,1021.9500,40.8333,100.0000,0.0000,6.0333,451.6667,131.3333,52.3333,48.1167,51.8833,47.5000,52.5000,3.8833,21.9417,0.5557,1817.6667,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6
16,100000,9.6500,14.3177,16.4667,11.5500,1.7000,91.1167,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.3333,1022.2833,1022.3000,19.8333,83.3333,0.0000,5.5167,417.1667,93.8333,29.6667,46.5333,53.4667,45.8333,52.5000,3.2817,19.0750,0.5468,1993.1667,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6
17,100000,10.5500,16.5410,18.2500,11.4667,1.7333,89.9833,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.8833,1021.8667,1021.9167,24.5000,100.0000,0.0000,6.1000,453.1667,134.1667,44.5000,45.8167,54.1833,52.5000,52.5000,3.7217,23.8933,0.5703,1887.3333,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6
18,100000,11.5833,15.0168,20.0000,13.1333,1.7333,89.3500,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.8667,1005.1667,1005.1667,191.6667,100.0000,0.0000,6.4833,447.8333,116.8333,38.0000,46.9000,53.1000,52.5000,52.5000,3.8100,21.6150,0.5190,2141.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6
19,100000,10.5000,13.3688,18.7600,14.0600,1.7600,89.6600,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.4400,1022.3800,1022.3800,17.4000,100.0000,0.0000,5.2200,377.6000,51.4000,26.4000,45.5400,54.4600,52.5000,52.5000,4.0900,20.4700,0.3778,1994.2000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5
20,100000,11.2600,16.1124,19.7000,12.7600,1.7400,89.5600,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.0200,1020.6800,1022.2400,24.8000,100.0000,0.0000,6.8600,357.6000,47.8000,25.6000,47.0800,52.9200,52.5000,52.5000,4.1140,34.9220,0.3246,2119.4000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5
21,100000,12.3000,19.6978,20.6400,12.2800,1.7000,88.8000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.4600,1021.3000,1021.3000,76.6000,80.0000,0.0000,5.8400,407.2000,67.6000,30.6000,45.8600,54.1400,52.5000,52.5000,3.9840,17.8920,0.4400,2210.6000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5
22,100000,10.7750,15.9527,19.9750,13.1500,1.8500,88.6500,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.4750,1022.2750,1022.3000,23.5000,100.0000,0.0000,5.3750,403.5000,30.2500,22.5000,43.4250,56.5750,48.7500,52.5000,3.2425,20.0175,0.5787,1813.5000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4
23,100000,11.6000,14.3600,20.7250,14.3500,1.8250,88.6000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.5500,1021.3500,1022.0750,25.5000,100.0000,0.0000,5.3500,421.2500,34.5000,21.2500,45.0250,54.9750,52.5000,52.5000,3.8650,35.4500,0.5100,2360.5000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4
24,100000,11.9333,17.5897,21.5667,13.0000,1.8333,88.8333,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.5000,1020.9333,1020.9333,88.6667,100.0000,0.0000,7.6000,597.0000,46.6667,33.3333,47.4333,52.5667,52.5000,52.5000,4.8867,26.6900,0.4387,1227.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3
25,100000,9.6333,13.7850,18.0333,13.3667,1.9000,90.6000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.7000,1020.3333,1021.2667,73.6667,100.0000,0.0000,6.5667,592.0000,57.6667,37.0000,47.2333,52.7667,50.8333,52.5000,4.2400,38.4133,0.4810,1258.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3
26,100000,9.9333,14.1820,18.6000,13.4667,1.9000,90.3667,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.3667,1018.8000,1021.4333,50.0000,100.0000,0.0000,5.3667,540.6667,46.0000,32.6667,46.9333,53.0667,50.8333,52.5000,4.0667,23.9600,0.6580,1263.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3
27,100000,11.4000,19.9210,21.0000,12.5000,1.8333,89.3333,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.7667,1013.6667,1014.6333,200.3333,100.0000,0.0000,6.6000,614.6667,57.0000,46.3333,47.3333,52.6667,52.5000,52.5000,4.3200,33.7233,0.6727,1231.3333,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3
28,100000,15.6000,28.2290,27.0000,11.4500,1.7500,87.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.5000,1013.2500,1019.0500,188.5000,100.0000,0.0000,8.9500,701.0000,102.0000,76.0000,51.6500,48.3500,52.5000,52.5000,5.1050,45.1200,0.4230,1251.5000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2
29,100000,14.4000,24.0690,26.3000,11.9500,1.8500,86.5000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.3000,1020.3500,1020.3500,109.0000,100.0000,0.0000,8.9500,594.5000,53.0000,44.0000,48.5500,51.4500,52.5000,52.5000,4.9050,19.9200,0.3605,1358.5000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2
30,100000,13.0000,23.0355,22.6000,11.2000,1.7500,88.4000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.8000,1018.1000,1021.4500,82.0000,100.0000,0.0000,8.7000,629.5000,119.0000,50.5000,48.6000,51.4000,52.5000,52.5000,5.3050,57.8150,0.5315,1279.5000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2
31,100000,13.9000,21.9090,26.2000,12.6000,1.9500,86.5500,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.1500,1019.9500,1019.9500,139.5000,100.0000,0.0000,10.5000,694.5000,92.5000,58.5000,48.6500,51.3500,52.5000,52.5000,5.7750,25.5900,0.6380,1454.5000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2
32,100000,13.3500,20.4940,24.7000,12.3500,1.8500,87.1500,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.7000,1020.7000,1020.7000,115.0000,100.0000,0.0000,10.4000,722.0000,101.5000,61.0000,48.0500,51.9500,52.5000,52.5000,5.4850,24.2200,0.7140,1544.5000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2
33,100000,12.8500,18.2855,23.3000,12.7000,1.8500,87.9500,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.2500,1016.5500,1016.5500,221.5000,100.0000,0.0000,9.3500,656.5000,91.5000,44.0000,48.2000,51.8000,52.5000,52.5000,4.7550,24.0250,0.4405,1275.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2
34,100000,14.2000,25.9685,27.5500,11.6500,1.9000,86.1500,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.3500,1014.8500,1016.8000,153.5000,100.0000,0.0000,7.7000,584.5000,53.0000,36.0000,49.6500,50.3500,52.5000,52.5000,5.2050,40.4300,0.4690,1269.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2
35,100000,10.7500,15.8735,19.4500,12.0000,1.8500,89.7000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.3000,1020.8000,1020.8500,88.5000,100.0000,0.0000,6.7000,506.5000,42.5000,30.5000,46.5000,53.5000,52.5000,52.5000,4.0350,24.8050,0.5195,1066.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2
36,100000,14.3500,25.5795,25.8500,11.3500,1.8000,86.6500,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.8500,1021.5000,1021.5000,85.0000,100.0000,0.0000,9.4000,596.5000,90.5000,52.5000,48.4000,51.6000,52.5000,52.5000,5.0000,26.5650,0.3015,1280.5000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2
37,100000,12.9500,22.4345,23.1000,11.2500,1.7500,87.8000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.1000,1022.0000,1022.0000,40.0000,100.0000,0.0000,9.1000,541.5000,92.5000,47.0000,47.3500,52.6500,52.5000,52.5000,4.6250,17.3800,0.6175,1589.5000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2
38,100000,13.8000,24.0120,25.0000,11.3000,1.8500,87.1000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.9500,1019.6000,1019.6000,108.5000,100.0000,0.0000,9.5500,623.5000,113.5000,48.0000,48.4000,51.6000,52.5000,52.5000,4.2800,17.9700,0.6250,1606.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2
39,100000,10.5500,15.2900,19.5000,12.3500,1.9000,89.9000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.4000,1016.8500,1016.8500,119.5000,100.0000,0.0000,8.9000,571.5000,78.5000,39.0000,47.6000,52.4000,50.0000,52.5000,4.0700,23.8250,0.5825,1195.5000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2
40,100000,10.7500,16.1315,19.8000,12.4000,1.8500,89.3000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.6000,1018.6000,1018.6000,205.5000,100.0000,0.0000,6.8000,592.5000,62.0000,37.0000,45.5000,54.5000,52.5000,52.5000,4.2650,20.1150,0.4905,1206.5000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2
41,100000,14.0500,20.9815,26.9000,13.3000,1.9000,86.4000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.8500,926.4000,926.8500,929.0000,100.0000,0.0000,10.9000,671.0000,73.0000,35.5000,49.4500,50.5500,52.5000,52.5000,4.5700,20.9000,0.3740,1560.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2
42,100000,11.2000,21.6730,22.1000,10.2000,2.0000,89.5000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.7000,1020.7000,1021.8000,63.0000,100.0000,0.0000,11.9000,229.0000,104.0000,38.0000,52.6000,47.4000,52.5000,52.5000,4.3300,30.0800,0.2670,716.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
43,100000,11.3000,25.5020,22.4000,8.8000,2.0000,89.2000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.2000,1021.9000,1022.0000,58.0000,100.0000,0.0000,10.6000,213.0000,85.0000,43.0000,51.7000,48.3000,52.5000,52.5000,4.5600,33.2000,0.5030,1323.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
44,100000,12.8000,22.7820,22.0000,9.7000,1.7000,89.1000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.0000,1020.7000,1020.7000,147.0000,100.0000,0.0000,9.0000,323.0000,85.0000,46.0000,50.6000,49.4000,52.5000,52.5000,3.9900,23.4400,0.1050,674.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
45,100000,16.3000,34.5140,26.1000,7.6000,1.6000,88.2000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.9000,1018.0000,1018.0000,373.0000,100.0000,0.0000,12.3000,598.0000,278.0000,160.0000,54.6000,45.4000,52.5000,52.5000,6.4100,30.0800,0.1170,645.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
46,100000,7.6000,17.8140,15.3000,8.6000,2.0000,92.3000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.1000,1013.7000,1013.7000,431.0000,100.0000,0.0000,12.3000,447.0000,147.0000,43.0000,50.1000,49.9000,47.5000,52.5000,3.6300,37.1100,0.1270,409.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
