# win,br,misp%,MPKI,extra%,i/blk,br/blk,true_blk%,bim%,T0%,T1%,T2%,T3%,T4%,T5%,T6%,T7%,T8%,T9%,T10%,T11%,T12%,T13%,alloc_ok%,acc_avg,alloc_avg,Tlast_evict,Tlast_zu%,Tlast_avgp,coll%,Tlast_used,win_stuck,win_hard,dir_misp%,bnd_misp%,micro_p50_mpki,micro_p95_mpki,phase_delta_avg,phase_max_delta,jaccard,pingpong,cf_fb_only%,cf_tage_only%,prov_no_tag%,prov_sec_rej%,prov_meta_alt%,prov_meta_pri%,prov_no_meta%,cf_sec_fb_acc%,cf_sec_tage_acc%,ben_rej%,ben_incr%,ben_decr%,ben_ctr_avg
0,100000,9.4,16.398,14.0,8.6,1.5,94.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,999.1,999.1,76,100.0,0.0,3.1,447,283,60,59.1,40.9,52.5,52.5,4.06,30.47,-1.000,564,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1,100000,9.0,15.456,13.5,8.8,1.5,94.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,1022.0,1022.0,34,100.0,0.0,5.1,572,522,111,57.7,42.3,52.5,52.5,4.43,35.55,0.485,875,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2,100000,7.8,12.800,12.4,9.7,1.6,94.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,1022.6,1022.6,9,100.0,0.0,5.9,508,308,67,51.4,48.6,52.5,52.5,3.26,21.88,0.646,822,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3,100000,9.4,16.304,14.1,8.7,1.5,93.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1022.5,1022.5,18,100.0,0.0,7.8,577,452,100,51.0,49.0,52.5,52.5,3.99,20.31,0.771,1263,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4,100000,9.5,16.548,14.4,8.7,1.5,93.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,1022.5,1022.5,15,100.0,0.0,8.5,578,469,98,51.5,48.5,52.5,52.5,4.01,30.86,0.724,1272,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5,100000,7.3,12.679,11.0,8.7,1.5,94.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,1022.6,1022.6,8,100.0,0.0,7.6,533,359,74,52.1,47.9,52.5,52.5,3.50,26.17,0.707,1159,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6,100000,8.0,14.066,12.2,8.7,1.5,93.8,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,1022.6,1022.6,10,100.0,0.0,9.2,601,520,107,49.7,50.3,52.5,52.5,3.91,24.22,0.672,1198,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7,100000,6.4,11.782,10.4,8.9,1.6,94.8,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,1022.7,1022.7,10,100.0,0.0,9.9,508,361,80,49.8,50.2,52.5,52.5,3.60,19.53,0.630,887,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8,100000,7.9,13.942,12.1,8.7,1.5,94.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,1022.1,1022.1,32,100.0,0.0,9.4,477,443,93,51.1,48.9,52.5,52.5,3.70,30.86,0.492,692,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9,100000,9.9,17.122,15.4,9.0,1.6,92.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,1022.4,1022.4,29,100.0,0.0,11.5,599,493,110,49.3,50.7,52.5,52.5,4.14,23.05,0.636,1128,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
