# win,br,misp%,MPKI,extra%,i/blk,br/blk,true_blk%,bim%,T0%,T1%,T2%,T3%,T4%,T5%,T6%,T7%,T8%,T9%,T10%,T11%,T12%,T13%,alloc_ok%,acc_avg,alloc_avg,Tlast_evict,Tlast_zu%,Tlast_avgp,coll%,Tlast_used,win_stuck,win_hard,dir_misp%,bnd_misp%,micro_p50_mpki,micro_p95_mpki,phase_delta_avg,phase_max_delta,jaccard,pingpong,cf_fb_only%,cf_tage_only%,prov_no_tag%,prov_sec_rej%,prov_meta_alt%,prov_meta_pri%,prov_no_meta%,cf_sec_fb_acc%,cf_sec_tage_acc%,ben_rej%,ben_incr%,ben_decr%,ben_ctr_avg
13,100000,3.1,6.047,6.8,11.3,2.2,96.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,1022.8,1022.8,7,100.0,0.0,4.5,51,83,11,42.3,57.7,22.5,52.5,2.76,22.27,0.073,179,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,100000,10.9,22.763,19.5,8.6,1.8,90.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,1020.6,1020.6,129,100.0,0.0,8.5,308,345,107,52.1,47.9,52.5,52.5,5.89,31.64,0.179,562,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
15,100000,12.0,25.614,19.7,7.7,1.6,90.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1020.0,1020.4,154,100.0,0.0,12.6,401,366,132,52.7,47.3,52.5,52.5,6.30,40.23,0.468,867,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16,100000,7.2,14.442,11.4,7.9,1.6,94.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,1022.2,1022.2,34,100.0,0.0,8.6,249,78,29,48.2,51.8,52.5,52.5,3.72,20.70,0.204,867,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
17,100000,9.8,19.363,15.5,8.0,1.6,92.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,1022.4,1022.4,40,100.0,0.0,8.0,223,162,59,48.8,51.2,52.5,52.5,4.35,30.08,0.289,1088,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
18,100000,6.6,12.393,10.5,8.5,1.6,94.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,1022.1,1022.1,52,100.0,0.0,7.7,215,225,65,48.0,52.0,52.5,52.5,3.30,22.66,0.239,571,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
19,100000,7.3,14.438,11.8,8.2,1.6,93.8,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,1022.7,1022.7,19,100.0,0.0,8.5,213,130,54,47.2,52.8,52.5,52.5,3.93,23.44,0.289,898,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
20,100000,9.5,19.111,14.4,7.6,1.5,93.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,1022.5,1022.5,24,100.0,0.0,8.0,187,101,39,51.5,48.5,52.5,52.5,4.91,24.61,0.214,1004,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
21,100000,10.3,21.539,17.0,7.9,1.7,91.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,1020.3,1020.4,141,100.0,0.0,6.6,241,141,46,48.5,51.5,52.5,52.5,4.96,33.20,0.105,754,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000

