# win,br,misp%,MPKI,extra%,i/blk,br/blk,true_blk%,bim%,T0%,T1%,T2%,T3%,T4%,T5%,T6%,T7%,T8%,T9%,T10%,T11%,T12%,T13%,alloc_ok%,acc_avg,alloc_avg,Tlast_evict,Tlast_zu%,Tlast_avgp,coll%,Tlast_used,win_stuck,win_hard,dir_misp%,bnd_misp%,micro_p50_mpki,micro_p95_mpki,phase_delta_avg,phase_max_delta,jaccard,pingpong,cf_fb_only%,cf_tage_only%,prov_no_tag%,prov_sec_rej%,prov_meta_alt%,prov_meta_pri%,prov_no_meta%,cf_sec_fb_acc%,cf_sec_tage_acc%,ben_rej%,ben_incr%,ben_decr%,ben_ctr_avg
0,100000,17.2,19.096,30.2,15.8,1.8,86.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,962.3,962.3,374,100.0,0.0,1.9,639,49,47,56.0,44.0,52.5,52.5,5.81,26.95,-1.000,1646,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1,100000,17.1,19.501,29.6,15.2,1.7,85.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,1020.7,1020.7,90,100.0,0.0,3.4,630,85,74,51.7,48.3,52.5,52.5,6.32,26.17,0.678,2199,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2,100000,15.7,17.788,27.2,15.3,1.7,86.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,1021.0,1021.0,88,100.0,0.0,3.9,721,86,70,50.4,49.6,52.5,52.5,5.34,23.83,0.883,2152,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3,100000,14.4,16.912,25.2,14.9,1.7,87.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,1021.4,1021.5,64,100.0,0.0,4.7,665,75,64,49.4,50.6,52.5,52.5,5.36,35.94,0.828,1978,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4,100000,15.6,17.783,27.2,15.3,1.7,86.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,1021.3,1021.3,53,100.0,0.0,5.0,748,79,74,50.1,49.9,52.5,52.5,5.33,20.70,0.665,2101,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5,100000,14.1,16.218,24.9,15.4,1.8,87.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,1021.4,1021.4,54,100.0,0.0,5.2,719,95,71,49.2,50.8,52.5,52.5,5.03,20.31,0.697,2072,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6,100000,14.9,16.699,25.9,15.5,1.7,86.9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,1021.1,1021.1,80,100.0,0.0,5.5,715,77,64,49.3,50.7,52.5,52.5,5.71,28.12,0.778,1899,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7,100000,14.8,16.636,25.8,15.5,1.7,86.8,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,1021.5,1021.6,58,100.0,0.0,5.1,727,65,70,48.9,51.1,52.5,52.5,5.60,24.22,0.923,2023,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8,100000,15.1,16.844,26.4,15.7,1.7,86.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,1021.3,1021.3,63,100.0,0.0,5.6,767,89,53,48.5,51.5,52.5,52.5,5.61,25.00,0.618,2162,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9,100000,14.8,16.260,25.9,15.9,1.7,86.9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,1021.5,1021.5,66,100.0,0.0,6.2,777,87,52,49.5,50.5,52.5,52.5,5.07,18.75,0.601,1950,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10,100000,12.4,14.000,22.4,16.0,1.8,88.6,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,1022.0,1022.0,40,100.0,0.0,5.8,750,95,71,49.1,50.9,52.5,52.5,4.77,19.14,0.911,1896,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11,100000,13.0,14.697,23.2,15.8,1.8,87.9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,1021.7,1021.7,46,100.0,0.0,6.0,792,91,63,48.0,52.0,52.5,52.5,5.05,20.70,0.872,1968,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12,100000,14.6,16.483,25.4,15.4,1.7,86.9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,1021.5,1021.5,58,100.0,0.0,6.1,813,88,67,48.2,51.8,52.5,52.5,6.04,25.00,0.648,1864,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13,100000,16.0,17.877,28.0,15.6,1.7,85.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,1021.1,1021.2,80,100.0,0.0,7.3,849,91,60,48.3,51.7,52.5,52.5,5.38,18.36,0.635,1923,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,100000,15.6,17.511,27.0,15.4,1.7,86.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,1021.2,1021.2,78,100.0,0.0,6.7,864,81,61,49.1,50.9,52.5,52.5,5.96,29.30,0.862,2074,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
15,100000,13.4,14.948,24.1,16.1,1.8,87.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,1021.9,1021.9,46,100.0,0.0,7.0,779,86,51,47.8,52.2,52.5,52.5,4.81,25.78,0.928,1983,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16,100000,14.0,15.826,24.9,15.7,1.8,87.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,1021.4,1021.4,65,100.0,0.0,7.2,860,91,63,48.7,51.3,52.5,52.5,4.77,27.34,0.532,1798,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
17,100000,14.7,16.585,25.8,15.6,1.8,87.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,1021.4,1021.5,65,100.0,0.0,6.8,826,84,58,49.6,50.4,52.5,52.5,5.69,33.20,0.521,1901,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
18,100000,15.2,17.102,26.7,15.6,1.8,86.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,1021.3,1021.3,75,100.0,0.0,7.2,868,76,59,48.4,51.6,52.5,52.5,5.13,23.05,0.932,2091,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
19,100000,12.9,14.535,23.1,15.9,1.8,88.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1021.9,1021.9,41,100.0,0.0,6.7,751,82,59,48.9,51.1,52.5,52.5,4.63,21.09,0.870,1752,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
20,100000,11.3,12.859,20.4,15.9,1.8,89.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,1022.0,1022.1,40,100.0,0.0,6.4,680,83,51,47.5,52.5,52.5,52.5,4.65,19.14,0.666,1596,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
21,100000,10.3,11.626,18.7,16.1,1.8,90.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,1022.1,1022.2,32,100.0,0.0,6.3,689,92,45,47.9,52.1,52.5,52.5,4.63,21.09,0.642,1691,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
22,100000,13.9,15.735,24.5,15.6,1.8,87.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,1021.7,1021.7,57,100.0,0.0,7.1,863,80,60,47.3,52.7,52.5,52.5,5.12,26.17,0.751,1842,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
23,100000,12.9,14.598,22.8,15.6,1.8,88.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,1021.8,1021.8,52,100.0,0.0,6.6,813,73,61,47.3,52.7,52.5,52.5,4.77,22.27,0.909,1979,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
24,100000,14.8,16.993,26.1,15.3,1.8,86.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,1021.5,1021.6,67,100.0,0.0,7.8,905,81,66,47.6,52.4,52.5,52.5,5.33,20.31,0.614,1782,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,100000,14.7,16.555,25.8,15.6,1.8,86.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,1021.5,1021.5,74,100.0,0.0,7.2,872,89,72,47.1,52.9,52.5,52.5,5.24,19.92,0.630,1908,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,100000,14.7,16.789,25.7,15.3,1.7,86.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,1021.5,1021.5,63,100.0,0.0,7.1,913,88,66,48.2,51.8,52.5,52.5,5.54,28.52,0.943,2069,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
27,100000,12.7,14.372,22.2,15.4,1.7,88.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1021.9,1021.9,52,100.0,0.0,6.6,845,90,69,47.5,52.5,52.5,52.5,4.98,17.19,0.916,1684,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
28,100000,14.5,16.314,25.5,15.6,1.8,86.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,1021.3,1021.4,71,100.0,0.0,7.5,898,80,67,47.7,52.3,52.5,52.5,4.90,18.36,0.706,1643,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
