# win,br,misp%,MPKI,extra%,i/blk,br/blk,true_blk%,bim%,T0%,T1%,T2%,T3%,T4%,T5%,T6%,T7%,T8%,T9%,T10%,T11%,T12%,T13%,alloc_ok%,acc_avg,alloc_avg,Tlast_evict,Tlast_zu%,Tlast_avgp,coll%,Tlast_used,win_stuck,win_hard,dir_misp%,bnd_misp%,micro_p50_mpki,micro_p95_mpki,phase_delta_avg,phase_max_delta,jaccard,pingpong,cf_fb_only%,cf_tage_only%,prov_no_tag%,prov_sec_rej%,prov_meta_alt%,prov_meta_pri%,prov_no_meta%,cf_sec_fb_acc%,cf_sec_tage_acc%,ben_rej%,ben_incr%,ben_decr%,ben_ctr_avg
0,100000,8.7,24.095,12.2,5.0,1.4,96.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,993.7,993.8,115,100.0,0.0,0.3,244,91,68,68.3,31.7,52.5,52.5,3.57,40.23,-1.000,473,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1,100000,5.2,13.838,7.3,5.2,1.4,97.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,1022.8,1022.8,3,100.0,0.0,0.7,197,81,57,61.2,38.8,27.5,52.5,2.46,16.41,0.695,626,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2,100000,3.7,9.826,5.1,5.2,1.4,98.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,1022.9,1022.9,0,0.0,0.0,0.8,195,70,65,60.9,39.1,17.5,52.5,1.90,15.23,0.976,435,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3,100000,5.1,13.247,7.0,5.3,1.4,97.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,1022.8,1022.9,0,0.0,0.0,0.9,196,58,68,59.8,40.2,42.5,52.5,2.41,13.67,0.828,676,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4,100000,3.0,8.042,4.1,5.1,1.4,98.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1022.9,1022.9,0,0.0,0.0,0.9,199,66,63,54.6,45.4,17.5,52.5,1.48,14.06,0.946,430,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5,100000,4.2,10.505,5.8,5.5,1.4,97.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,1022.8,1022.9,2,100.0,0.0,1.1,194,68,67,55.4,44.6,32.5,52.5,2.48,27.34,0.803,631,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6,100000,2.8,7.178,3.8,5.3,1.4,98.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1022.9,1022.9,0,0.0,0.0,1.2,195,61,59,50.7,49.3,17.5,52.5,1.81,27.34,0.868,457,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7,100000,3.6,9.328,5.0,5.3,1.4,97.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1022.9,1022.9,2,100.0,0.0,1.3,206,79,62,47.4,52.6,22.5,52.5,2.12,19.53,0.814,609,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8,100000,3.3,8.418,4.6,5.5,1.4,97.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,1022.9,1022.9,1,100.0,0.0,1.4,170,77,64,49.5,50.5,22.5,52.5,1.82,13.28,0.841,502,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9,100000,4.1,10.456,5.6,5.4,1.4,97.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1022.9,1022.9,1,100.0,0.0,1.5,199,100,73,48.9,51.1,27.5,52.5,2.23,15.23,0.628,608,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10,100000,5.5,13.413,7.5,5.6,1.4,96.6,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,1022.8,1022.8,4,100.0,0.0,1.6,175,84,52,54.5,45.5,47.5,52.5,2.93,17.19,0.619,957,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11,100000,7.2,17.098,9.7,5.7,1.3,95.9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,1022.8,1022.8,3,100.0,0.0,1.8,163,102,71,57.4,42.6,52.5,52.5,3.48,15.23,0.836,1083,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12,100000,6.6,15.862,9.1,5.7,1.4,95.6,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,1022.8,1022.8,5,100.0,0.0,2.1,196,93,67,51.7,48.3,52.5,52.5,3.27,16.02,0.865,1010,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13,100000,5.7,14.138,7.8,5.5,1.4,96.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,1022.8,1022.8,0,0.0,0.0,2.2,219,79,76,53.6,46.4,52.5,52.5,2.83,15.23,0.839,908,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,100000,4.2,10.801,5.7,5.3,1.3,97.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,1022.9,1022.9,3,100.0,0.0,2.1,196,63,72,52.6,47.4,37.5,52.5,2.81,17.97,0.882,719,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
15,100000,7.6,18.553,10.7,5.8,1.4,95.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,1022.4,1022.4,10,100.0,0.0,3.0,244,108,89,55.7,44.3,52.5,52.5,3.75,21.48,0.528,949,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16,100000,9.0,23.128,14.2,6.2,1.6,93.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,1022.5,1022.5,12,100.0,0.0,5.6,105,121,35,51.9,48.1,52.5,52.5,3.71,14.06,0.451,779,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
17,100000,9.1,22.959,15.4,6.7,1.7,91.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,1021.9,1022.0,22,100.0,0.0,5.3,148,156,66,43.0,57.0,52.5,52.5,3.96,20.70,0.565,689,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
18,100000,11.7,15.132,21.8,14.4,1.9,89.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,927.1,927.1,958,100.0,0.0,8.1,249,38,22,50.6,49.4,52.5,52.5,4.52,26.56,0.098,799,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
19,100000,9.1,10.157,16.4,16.1,1.8,91.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1022.6,1022.6,11,100.0,0.0,5.1,36,16,13,48.5,51.5,52.5,52.5,6.28,23.44,0.168,926,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
20,100000,11.4,22.314,22.7,10.2,2.0,89.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,1021.9,1021.9,44,100.0,0.0,10.2,116,37,31,51.4,48.6,52.5,52.5,4.12,20.31,0.117,775,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
21,100000,17.3,39.466,26.8,6.8,1.6,86.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,1018.2,1018.2,218,100.0,0.0,8.1,279,91,58,48.8,51.2,52.5,52.5,4.75,26.95,0.207,617,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
22,100000,10.8,23.665,20.6,8.7,1.9,89.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,1022.3,1022.3,21,100.0,0.0,10.9,63,25,28,49.9,50.1,52.5,52.5,3.18,28.12,0.216,752,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
23,100000,9.2,16.542,18.7,11.3,2.0,90.8,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1019.4,1021.7,45,100.0,0.0,5.8,83,42,21,50.8,49.2,52.5,52.5,4.46,82.81,0.126,177,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
