# win,br,misp%,MPKI,extra%,i/blk,br/blk,true_blk%,bim%,T0%,T1%,T2%,T3%,T4%,T5%,T6%,T7%,T8%,T9%,T10%,T11%,T12%,T13%,alloc_ok%,acc_avg,alloc_avg,Tlast_evict,Tlast_zu%,Tlast_avgp,coll%,Tlast_used,win_stuck,win_hard,dir_misp%,bnd_misp%,micro_p50_mpki,micro_p95_mpki,phase_delta_avg,phase_max_delta,jaccard,pingpong,cf_fb_only%,cf_tage_only%,prov_no_tag%,prov_sec_rej%,prov_meta_alt%,prov_meta_pri%,prov_no_meta%,cf_sec_fb_acc%,cf_sec_tage_acc%,ben_rej%,ben_incr%,ben_decr%,ben_ctr_avg
10,100000,9.6,12.292,16.9,13.7,1.8,91.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,1022.5,1022.5,16,100.0,0.0,12.2,646,17,4,47.3,52.7,52.5,52.5,3.67,29.30,0.554,1349,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11,100000,8.6,10.959,15.2,13.9,1.8,91.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,1022.6,1022.6,9,100.0,0.0,12.1,620,19,4,45.4,54.6,52.5,52.5,3.96,18.36,0.883,1346,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12,100000,7.8,10.214,14.0,13.7,1.8,92.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,1022.7,1022.7,6,100.0,0.0,12.4,621,14,5,44.5,55.5,52.5,52.5,3.33,16.41,0.975,1242,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13,100000,8.7,11.299,15.4,13.7,1.8,91.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,1022.6,1022.7,7,100.0,0.0,13.0,588,11,9,46.3,53.7,52.5,52.5,3.74,16.80,0.962,1266,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,100000,6.3,8.153,11.3,13.9,1.8,93.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,1022.8,1022.8,2,100.0,0.0,12.1,621,23,4,42.6,57.4,52.5,52.5,3.02,13.28,0.603,1107,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
15,100000,7.7,10.173,13.8,13.5,1.8,92.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,1022.7,1022.8,2,100.0,0.0,11.9,574,20,4,43.1,56.9,52.5,52.5,3.55,14.84,0.609,1208,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16,100000,6.6,8.669,11.9,13.7,1.8,93.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,1022.8,1022.8,6,100.0,0.0,11.8,597,16,3,42.2,57.8,52.5,52.5,3.48,17.58,0.993,1094,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
17,100000,5.9,7.730,10.8,13.9,1.8,93.9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,1022.8,1022.8,5,100.0,0.0,11.7,566,15,3,43.3,56.7,52.5,52.5,3.00,12.50,0.991,1041,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
18,100000,7.6,9.663,13.5,14.0,1.8,92.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,1022.7,1022.7,2,100.0,0.0,12.1,590,24,9,41.1,58.9,52.5,52.5,3.42,14.84,0.840,1228,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
19,100000,7.0,8.722,12.4,14.2,1.8,93.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,1022.7,1022.8,2,100.0,0.0,12.3,657,11,4,44.0,56.0,52.5,52.5,2.99,12.11,0.525,1228,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
20,100000,7.0,8.867,12.5,14.1,1.8,93.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,1022.7,1022.7,3,100.0,0.0,13.0,593,17,6,45.5,54.5,52.5,52.5,3.44,17.58,0.533,1055,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
21,100000,7.3,9.460,13.1,13.8,1.8,92.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,1022.7,1022.7,3,100.0,0.0,12.7,652,16,2,42.1,57.9,52.5,52.5,3.50,14.45,0.853,1346,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
22,100000,4.9,6.365,8.9,14.0,1.8,94.8,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,1022.8,1022.9,4,100.0,0.0,11.9,554,17,1,41.4,58.6,47.5,52.5,2.39,11.72,0.955,949,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
23,100000,6.9,8.902,12.3,13.9,1.8,92.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,1022.8,1022.8,3,100.0,0.0,12.1,634,18,2,40.8,59.2,52.5,52.5,3.15,14.45,0.968,1300,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
24,100000,7.5,9.709,13.3,13.7,1.8,92.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,1022.7,1022.7,6,100.0,0.0,13.3,642,20,3,42.1,57.9,52.5,52.5,3.20,14.06,0.608,1274,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,100000,5.2,6.675,9.4,14.1,1.8,94.6,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,1022.8,1022.8,3,100.0,0.0,13.1,585,16,3,42.3,57.7,52.5,52.5,2.47,14.06,0.525,1003,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,100000,5.7,7.348,10.3,14.1,1.8,93.9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,1022.8,1022.8,2,100.0,0.0,12.6,603,24,4,40.7,59.3,52.5,52.5,2.52,14.06,0.844,1078,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
27,100000,6.2,8.009,11.1,13.9,1.8,93.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,1022.8,1022.8,2,100.0,0.0,12.1,639,18,8,41.1,58.9,52.5,52.5,2.69,19.14,0.969,1142,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000

