# win,br,misp%,MPKI,extra%,i/blk,br/blk,true_blk%,bim%,T0%,T1%,T2%,T3%,T4%,T5%,T6%,T7%,T8%,T9%,T10%,T11%,T12%,T13%,alloc_ok%,acc_avg,alloc_avg,Tlast_evict,Tlast_zu%,Tlast_avgp,coll%,Tlast_used,win_stuck,win_hard,dir_misp%,bnd_misp%,micro_p50_mpki,micro_p95_mpki,phase_delta_avg,phase_max_delta,jaccard,pingpong,cf_fb_only%,cf_tage_only%,prov_no_tag%,prov_sec_rej%,prov_meta_alt%,prov_meta_pri%,prov_no_meta%,cf_sec_fb_acc%,cf_sec_tage_acc%,ben_rej%,ben_incr%,ben_decr%,ben_ctr_avg
10,100000,4.6,11.262,6.3,5.6,1.4,96.8,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,1022.9,1022.9,2,100.0,0.0,8.5,399,88,52,49.4,50.6,37.5,52.5,2.63,16.02,0.619,739,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11,100000,5.7,13.546,7.7,5.7,1.4,96.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,1022.8,1022.8,2,100.0,0.0,18.4,427,93,71,49.3,50.7,52.5,52.5,2.82,15.62,0.836,781,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12,100000,6.0,14.219,8.2,5.7,1.4,95.8,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,1022.8,1022.8,4,100.0,0.0,17.5,459,99,67,48.2,51.8,52.5,52.5,2.97,14.45,0.865,921,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13,100000,5.4,13.290,7.3,5.5,1.4,96.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,1022.8,1022.9,2,100.0,0.0,19.4,451,91,76,48.4,51.6,47.5,52.5,2.74,17.19,0.839,821,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,100000,3.7,9.313,4.9,5.3,1.3,97.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,1022.9,1022.9,0,0.0,0.0,17.8,397,74,72,44.2,55.8,32.5,52.5,2.14,14.06,0.882,571,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
15,100000,7.2,17.396,10.0,5.8,1.4,95.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,1022.4,1022.4,5,100.0,0.0,17.8,594,108,89,52.4,47.6,52.5,52.5,3.61,24.22,0.528,790,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16,100000,8.5,21.910,13.5,6.2,1.6,93.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,1022.5,1022.5,4,100.0,0.0,16.3,433,131,35,50.6,49.4,52.5,52.5,3.57,17.19,0.451,682,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
17,100000,8.5,21.524,14.6,6.8,1.7,92.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,1019.4,1019.7,21,100.0,0.0,14.0,539,167,66,49.1,50.9,52.5,52.5,3.97,16.41,0.565,643,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
18,100000,11.6,14.963,21.5,14.4,1.9,88.9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,925.6,925.6,953,100.0,0.0,23.0,432,37,22,48.6,51.4,52.5,52.5,4.71,28.12,0.098,660,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
19,100000,9.2,10.203,16.5,16.2,1.8,91.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,1022.6,1022.6,3,100.0,0.0,17.0,143,19,13,47.5,52.5,52.5,52.5,6.12,21.88,0.168,830,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
20,100000,11.6,22.596,22.9,10.1,2.0,88.6,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,1021.9,1021.9,33,100.0,0.0,30.2,381,35,31,50.3,49.7,52.5,52.5,4.09,25.78,0.117,786,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
21,100000,17.0,38.888,26.5,6.8,1.6,86.6,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,1018.7,1018.7,177,100.0,0.0,27.5,617,94,58,49.5,50.5,52.5,52.5,4.58,28.12,0.207,584,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
22,100000,10.8,23.725,20.7,8.7,1.9,89.6,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,1022.3,1022.3,19,100.0,0.0,29.2,260,25,28,49.5,50.5,52.5,52.5,3.20,28.91,0.216,724,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
23,100000,9.2,16.582,18.7,11.3,2.0,90.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,1021.8,1021.8,31,100.0,0.0,20.0,310,42,21,50.3,49.7,52.5,52.5,4.06,22.27,0.126,191,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
24,100000,14.1,26.811,26.2,9.8,1.9,87.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,1017.7,1017.7,204,100.0,0.0,27.8,626,43,31,50.2,49.8,52.5,52.5,5.83,36.72,0.094,435,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,100000,9.5,19.067,19.7,10.3,2.1,90.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,1019.0,1019.0,121,100.0,0.0,19.0,605,68,36,49.7,50.3,52.5,52.5,4.75,29.30,0.288,843,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,100000,10.0,19.084,20.6,10.8,2.1,89.6,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,1020.0,1020.0,90,100.0,0.0,19.6,356,46,28,49.7,50.3,52.5,52.5,3.43,17.58,0.187,605,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
27,100000,15.5,37.362,30.1,8.0,1.9,85.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,1000.7,1000.7,462,100.0,0.0,23.6,616,60,62,52.3,47.7,52.5,52.5,4.15,23.83,0.133,812,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
28,100000,16.7,39.699,28.4,7.2,1.7,86.8,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,1017.5,1017.5,258,100.0,0.0,29.5,735,115,85,53.5,46.5,52.5,52.5,4.21,21.48,0.140,763,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
29,100000,14.2,31.475,27.1,8.6,1.9,86.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1017.9,1017.9,154,100.0,0.0,28.2,501,29,18,49.4,50.6,52.5,52.5,4.38,17.97,0.095,803,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
30,100000,12.0,29.220,20.4,7.0,1.7,89.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,1021.2,1021.3,85,100.0,0.0,29.0,584,161,42,45.8,54.2,52.5,52.5,4.67,26.17,0.111,599,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
31,100000,12.6,26.792,25.8,9.6,2.1,87.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,1018.4,1018.4,229,100.0,0.0,33.4,626,111,49,50.2,49.8,52.5,52.5,6.43,29.69,0.390,1097,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
32,100000,10.7,22.826,21.6,9.4,2.0,89.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,1019.9,1019.9,139,100.0,0.0,31.8,679,110,51,48.8,51.2,52.5,52.5,5.59,24.61,0.703,1186,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
33,100000,9.4,17.768,18.6,10.4,2.0,90.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,1015.0,1015.1,226,100.0,0.0,27.5,556,90,27,47.4,52.6,52.5,52.5,3.75,25.78,0.262,404,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34,100000,14.9,36.659,31.4,8.6,2.1,84.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4,1010.7,1010.7,249,100.0,0.0,22.3,383,21,14,49.6,50.4,52.5,52.5,4.10,16.02,0.025,823,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
35,100000,7.8,16.573,15.1,9.1,1.9,91.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,1019.1,1019.1,158,100.0,0.0,17.8,233,20,7,45.2,54.8,52.5,52.5,2.82,14.06,0.159,393,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
36,100000,14.1,34.102,26.1,7.7,1.8,86.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,1021.4,1021.4,92,100.0,0.0,28.8,479,100,36,49.0,51.0,52.5,52.5,4.48,29.30,0.026,822,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
37,100000,11.7,28.044,21.3,7.6,1.8,88.8,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,1022.3,1022.3,49,100.0,0.0,26.6,353,89,27,47.3,52.7,52.5,52.5,3.84,16.41,0.522,1330,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38,100000,12.7,29.927,23.8,8.0,1.9,87.8,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,1019.5,1019.5,115,100.0,0.0,27.4,576,143,31,48.9,51.1,52.5,52.5,3.43,16.02,0.425,1168,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39,100000,6.1,13.660,12.0,8.8,2.0,93.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,1016.5,1016.5,137,100.0,0.0,27.1,323,78,23,46.1,53.9,47.5,52.5,2.88,24.61,0.265,499,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
40,100000,8.1,17.045,15.5,9.1,1.9,91.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,1014.8,1014.9,305,100.0,0.0,18.0,373,34,15,43.6,56.4,52.5,52.5,3.16,28.12,0.066,683,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
41,100000,15.2,27.039,31.0,11.5,2.0,84.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,757.7,757.7,2397,100.0,0.0,37.6,725,72,24,49.4,50.6,52.5,52.5,3.99,21.88,0.081,1093,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
42,100000,11.0,21.305,21.6,10.2,2.0,89.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,1020.8,1021.9,79,100.0,0.0,35.3,560,108,38,50.6,49.4,52.5,52.5,4.22,48.44,0.267,568,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
43,100000,11.5,25.942,22.7,8.8,2.0,89.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,1019.9,1022.0,39,100.0,0.0,30.4,502,88,43,52.3,47.7,52.5,52.5,4.86,87.89,0.503,1215,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
44,100000,13.0,23.053,22.3,9.7,1.7,89.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,1020.6,1020.6,133,100.0,0.0,30.4,586,84,46,51.7,48.3,52.5,52.5,4.11,23.44,0.105,596,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
45,100000,16.3,34.498,25.9,7.5,1.6,87.8,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,1018.4,1018.4,327,100.0,0.0,31.5,1020,290,160,52.9,47.1,52.5,52.5,6.11,29.69,0.117,595,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
46,100000,7.5,17.423,15.0,8.6,2.0,92.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,1011.3,1011.3,416,100.0,0.0,33.7,698,143,43,49.5,50.5,47.5,52.5,3.41,35.16,0.127,408,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000

