# win,br,misp%,MPKI,extra%,i/blk,br/blk,true_blk%,bim%,T0%,T1%,T2%,T3%,T4%,T5%,T6%,T7%,T8%,T9%,T10%,T11%,T12%,T13%,alloc_ok%,acc_avg,alloc_avg,Tlast_evict,Tlast_zu%,Tlast_avgp,coll%,Tlast_used,win_stuck,win_hard,dir_misp%,bnd_misp%,micro_p50_mpki,micro_p95_mpki,phase_delta_avg,phase_max_delta,jaccard,pingpong,cf_fb_only%,cf_tage_only%,prov_no_tag%,prov_sec_rej%,prov_meta_alt%,prov_meta_pri%,prov_no_meta%,cf_sec_fb_acc%,cf_sec_tage_acc%,ben_rej%,ben_incr%,ben_decr%,ben_ctr_avg
0,100000,17.4,19.368,30.5,15.8,1.8,86.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,960.6,960.6,319,100.0,0.0,11.1,948,49,47,55.4,44.6,52.5,52.5,5.57,25.78,-1.000,1552,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1,100000,17.2,19.633,29.8,15.2,1.7,85.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8,1020.6,1020.6,78,100.0,0.0,17.7,1004,80,74,51.2,48.8,52.5,52.5,6.24,25.39,0.678,2081,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2,100000,15.9,18.110,27.6,15.2,1.7,86.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,1021.0,1021.0,55,100.0,0.0,18.7,1010,84,70,50.1,49.9,52.5,52.5,5.34,24.61,0.883,2130,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3,100000,14.7,17.238,25.7,14.9,1.7,87.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,1021.5,1021.5,60,100.0,0.0,19.6,960,81,64,49.3,50.7,52.5,52.5,5.27,21.88,0.828,1777,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4,100000,16.2,18.415,28.0,15.2,1.7,86.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,1021.4,1021.4,50,100.0,0.0,21.5,1015,81,74,50.1,49.9,52.5,52.5,5.47,22.27,0.665,2114,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5,100000,14.0,16.150,24.8,15.4,1.8,87.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,1021.5,1021.5,55,100.0,0.0,20.1,978,92,71,48.9,51.1,52.5,52.5,5.04,23.44,0.697,1990,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6,100000,15.1,16.909,26.2,15.5,1.7,86.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,1021.4,1021.4,50,100.0,0.0,20.7,998,82,64,49.3,50.7,52.5,52.5,5.55,28.52,0.778,1962,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7,100000,15.2,16.983,26.2,15.4,1.7,86.6,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1021.4,1021.4,60,100.0,0.0,20.7,1006,66,70,48.9,51.1,52.5,52.5,5.77,22.27,0.923,2097,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8,100000,14.8,16.548,26.0,15.7,1.8,86.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,1021.3,1021.3,68,100.0,0.0,21.4,1016,81,53,49.0,51.0,52.5,52.5,5.72,27.34,0.618,2143,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9,100000,15.0,16.418,26.0,15.9,1.7,86.8,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,1021.5,1021.5,59,100.0,0.0,22.5,1020,91,52,49.2,50.8,52.5,52.5,5.19,18.75,0.601,2006,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
