# win,br,misp%,MPKI,extra%,i/blk,br/blk,true_blk%,bim%,T0%,T1%,T2%,T3%,T4%,T5%,T6%,T7%,T8%,T9%,T10%,T11%,T12%,T13%,alloc_ok%,acc_avg,alloc_avg,Tlast_evict,Tlast_zu%,Tlast_avgp,coll%,Tlast_used,win_stuck,win_hard,dir_misp%,bnd_misp%,micro_p50_mpki,micro_p95_mpki,phase_delta_avg,phase_max_delta,jaccard,pingpong,cf_fb_only%,cf_tage_only%,prov_no_tag%,prov_sec_rej%,prov_meta_alt%,prov_meta_pri%,prov_no_meta%,cf_sec_fb_acc%,cf_sec_tage_acc%,ben_rej%,ben_incr%,ben_decr%,ben_ctr_avg
10,100000,10.4,20.102,17.5,8.7,1.7,91.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,1022.1,1022.1,31,100.0,0.0,29.1,733,192,64,48.8,51.2,52.5,52.5,3.66,21.09,0.184,1120,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11,100000,7.6,14.454,13.1,9.0,1.7,93.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,1022.6,1022.6,12,100.0,0.0,26.9,717,187,72,46.6,53.4,52.5,52.5,3.49,18.75,0.986,1440,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12,100000,5.9,11.899,9.3,7.9,1.6,95.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,1021.9,1021.9,37,100.0,0.0,28.7,581,129,42,46.6,53.4,52.5,52.5,3.53,30.86,0.425,886,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13,100000,3.2,6.257,7.1,11.4,2.2,95.9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,1022.7,1022.8,7,100.0,0.0,18.8,240,75,11,42.7,57.3,22.5,52.5,3.16,23.05,0.073,155,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,100000,12.3,25.521,21.7,8.5,1.8,89.6,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,1018.1,1020.0,109,100.0,0.0,26.9,889,341,107,52.2,47.8,52.5,52.5,6.63,64.45,0.179,539,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
15,100000,12.2,25.934,19.9,7.7,1.6,90.6,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,1018.6,1020.5,102,100.0,0.0,35.1,1002,354,132,52.6,47.4,52.5,52.5,6.24,66.02,0.468,941,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16,100000,7.1,14.424,11.4,7.9,1.6,94.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,1022.3,1022.3,29,100.0,0.0,25.1,538,80,29,48.6,51.4,52.5,52.5,3.51,20.70,0.204,873,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
17,100000,10.1,19.996,16.0,8.0,1.6,91.9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,1022.4,1022.4,28,100.0,0.0,25.7,644,158,59,49.6,50.4,52.5,52.5,4.21,27.73,0.289,988,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
18,100000,6.9,12.871,10.9,8.5,1.6,94.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,1021.1,1021.1,79,100.0,0.0,25.1,604,224,65,48.0,52.0,52.5,52.5,3.48,35.16,0.239,509,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
19,100000,7.4,14.520,11.8,8.2,1.6,93.8,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,1022.6,1022.6,15,100.0,0.0,28.7,589,143,54,47.3,52.7,52.5,52.5,3.70,26.17,0.289,939,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
20,100000,8.9,17.819,13.5,7.6,1.5,93.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,1022.3,1022.4,22,100.0,0.0,27.9,519,95,39,49.1,50.9,52.5,52.5,5.30,41.02,0.214,861,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
21,100000,10.1,21.243,16.7,7.9,1.7,91.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,1020.2,1020.2,125,100.0,0.0,26.4,564,142,46,48.0,52.0,52.5,52.5,4.81,33.98,0.105,725,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000

