# win,br,misp%,MPKI,extra%,i/blk,br/blk,true_blk%,bim%,T0%,T1%,T2%,T3%,T4%,T5%,T6%,T7%,T8%,T9%,T10%,T11%,T12%,T13%,alloc_ok%,acc_avg,alloc_avg,Tlast_evict,Tlast_zu%,Tlast_avgp,coll%,Tlast_used,win_stuck,win_hard,dir_misp%,bnd_misp%,micro_p50_mpki,micro_p95_mpki,phase_delta_avg,phase_max_delta,jaccard,pingpong,cf_fb_only%,cf_tage_only%,prov_no_tag%,prov_sec_rej%,prov_meta_alt%,prov_meta_pri%,prov_no_meta%,cf_sec_fb_acc%,cf_sec_tage_acc%,ben_rej%,ben_incr%,ben_decr%,ben_ctr_avg
10,100000,6.5,11.690,10.6,9.0,1.6,94.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,1022.7,1022.7,8,100.0,0.0,25.7,688,206,41,46.9,53.1,52.5,52.5,3.38,21.09,0.524,1029,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11,100000,10.0,17.357,15.2,8.8,1.5,92.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1022.5,1022.5,27,100.0,0.0,34.0,965,541,110,49.2,50.8,52.5,52.5,4.11,22.27,0.576,1373,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12,100000,6.3,10.972,10.1,9.2,1.6,94.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,1022.7,1022.7,15,100.0,0.0,30.7,889,457,106,47.5,52.5,52.5,52.5,3.22,18.75,0.789,1114,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13,100000,8.1,14.100,12.8,9.1,1.6,93.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,1022.6,1022.6,21,100.0,0.0,29.2,910,408,79,47.3,52.7,52.5,52.5,3.45,39.06,0.695,1205,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,100000,6.5,11.601,10.6,9.1,1.6,94.8,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,1022.8,1022.8,6,100.0,0.0,28.3,782,450,83,50.6,49.4,52.5,52.5,3.19,24.22,0.633,893,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
15,100000,3.2,6.063,5.5,9.0,1.7,97.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,1022.9,1022.9,4,100.0,0.0,23.8,601,229,37,49.2,50.8,22.5,52.5,2.22,20.70,0.764,422,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16,100000,3.2,6.248,5.5,8.8,1.7,97.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,1022.8,1022.8,4,100.0,0.0,23.1,733,263,47,47.8,52.2,12.5,52.5,2.06,34.38,0.708,469,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
17,100000,8.1,13.912,12.7,9.1,1.6,93.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,1022.7,1022.7,11,100.0,0.0,28.8,906,380,80,48.0,52.0,52.5,52.5,3.40,23.05,0.663,1227,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
18,100000,10.7,18.058,15.9,8.8,1.5,91.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,1022.6,1022.6,20,100.0,0.0,31.7,825,365,72,46.2,53.8,52.5,52.5,3.56,16.02,0.612,1495,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000

