# win,br,misp%,MPKI,extra%,i/blk,br/blk,true_blk%,bim%,T0%,T1%,T2%,T3%,T4%,T5%,T6%,T7%,T8%,T9%,T10%,T11%,T12%,T13%,alloc_ok%,acc_avg,alloc_avg,Tlast_evict,Tlast_zu%,Tlast_avgp,coll%,Tlast_used,win_stuck,win_hard,dir_misp%,bnd_misp%,micro_p50_mpki,micro_p95_mpki,phase_delta_avg,phase_max_delta,jaccard,pingpong,cf_fb_only%,cf_tage_only%,prov_no_tag%,prov_sec_rej%,prov_meta_alt%,prov_meta_pri%,prov_no_meta%,cf_sec_fb_acc%,cf_sec_tage_acc%,ben_rej%,ben_incr%,ben_decr%,ben_ctr_avg
0,100000,8.5,23.412,11.8,5.0,1.4,96.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,991.8,991.8,106,100.0,0.0,1.5,365,90,68,67.0,33.0,52.5,52.5,3.43,39.84,-1.000,544,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1,100000,5.2,13.832,7.3,5.3,1.4,97.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,1022.7,1022.7,3,100.0,0.0,1.7,296,89,57,63.2,36.8,27.5,52.5,2.38,15.62,0.695,697,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2,100000,3.6,9.575,5.0,5.2,1.4,98.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,1022.8,1022.8,3,100.0,0.0,2.0,304,72,65,62.5,37.5,12.5,52.5,1.72,23.44,0.976,531,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3,100000,4.7,12.214,6.4,5.3,1.4,97.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,1022.8,1022.8,1,100.0,0.0,2.7,292,62,68,60.8,39.2,37.5,52.5,2.29,13.67,0.828,823,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4,100000,2.7,7.399,3.8,5.1,1.4,98.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1022.9,1022.9,0,0.0,0.0,2.6,274,76,63,56.6,43.4,12.5,52.5,1.48,17.58,0.946,500,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5,100000,4.2,10.587,5.9,5.5,1.4,97.6,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,1022.8,1022.8,7,100.0,0.0,3.1,303,76,67,58.8,41.2,37.5,52.5,2.48,26.95,0.803,938,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6,100000,2.7,7.009,3.7,5.3,1.4,98.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1022.9,1022.9,1,100.0,0.0,3.2,283,69,59,56.8,43.2,17.5,52.5,1.77,10.55,0.868,645,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7,100000,3.7,9.631,5.1,5.3,1.4,97.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1022.8,1022.8,3,100.0,0.0,3.3,298,76,62,55.0,45.0,27.5,52.5,2.43,31.25,0.814,795,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8,100000,3.6,8.933,4.9,5.5,1.4,97.9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,1022.8,1022.9,2,100.0,0.0,3.5,273,66,64,57.8,42.2,27.5,52.5,2.38,15.62,0.841,827,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9,100000,4.5,11.515,6.2,5.4,1.4,97.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,1022.8,1022.8,2,100.0,0.0,3.8,330,95,73,58.6,41.4,42.5,52.5,2.59,17.97,0.628,986,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
