# win,br,misp%,MPKI,extra%,i/blk,br/blk,true_blk%,bim%,T0%,T1%,T2%,T3%,T4%,T5%,T6%,T7%,T8%,T9%,T10%,T11%,T12%,T13%,alloc_ok%,acc_avg,alloc_avg,Tlast_evict,Tlast_zu%,Tlast_avgp,coll%,Tlast_used,win_stuck,win_hard,dir_misp%,bnd_misp%,micro_p50_mpki,micro_p95_mpki,phase_delta_avg,phase_max_delta,jaccard,pingpong,cf_fb_only%,cf_tage_only%,prov_no_tag%,prov_sec_rej%,prov_meta_alt%,prov_meta_pri%,prov_no_meta%,cf_sec_fb_acc%,cf_sec_tage_acc%,ben_rej%,ben_incr%,ben_decr%,ben_ctr_avg
28,100000,14.7,16.598,25.8,15.6,1.8,86.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,1021.4,1021.4,60,100.0,0.0,13.8,1038,82,67,47.4,52.6,52.5,52.5,5.06,17.97,0.706,1717,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
29,100000,14.6,16.666,25.6,15.4,1.8,86.8,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,1021.4,1021.4,69,100.0,0.0,14.5,1065,87,70,48.4,51.6,52.5,52.5,5.75,22.27,0.626,1754,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
30,100000,13.6,15.534,24.0,15.4,1.8,87.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,1021.7,1021.7,61,100.0,0.0,14.0,1038,80,59,47.5,52.5,52.5,52.5,5.71,25.39,0.952,1735,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
31,100000,15.2,17.124,26.7,15.6,1.8,86.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,1021.4,1021.4,61,100.0,0.0,15.0,1084,79,68,48.8,51.2,52.5,52.5,5.49,25.00,0.886,1897,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
32,100000,16.1,18.406,28.1,15.3,1.7,85.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,1021.4,1021.4,59,100.0,0.0,16.2,1088,89,71,48.2,51.8,52.5,52.5,5.39,22.66,0.725,1828,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
33,100000,16.6,19.242,28.6,14.9,1.7,85.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,1021.3,1021.3,73,100.0,0.0,15.4,1036,77,61,48.4,51.6,52.5,52.5,5.79,23.44,0.619,2078,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34,100000,14.4,17.074,25.1,14.7,1.7,87.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1021.4,1021.4,55,100.0,0.0,14.5,1007,92,58,48.8,51.2,52.5,52.5,5.97,23.83,0.913,1709,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
35,100000,14.7,17.324,25.7,14.8,1.7,86.8,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,1021.5,1021.5,62,100.0,0.0,14.7,995,68,54,48.7,51.3,52.5,52.5,5.28,25.39,0.880,1736,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
36,100000,14.7,17.147,25.9,15.1,1.8,86.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,1021.6,1021.6,51,100.0,0.0,15.0,1057,77,69,47.1,52.9,52.5,52.5,5.29,24.22,0.577,1762,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
37,100000,14.0,16.444,24.5,14.9,1.7,87.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,1021.6,1021.6,60,100.0,0.0,14.9,1035,96,67,48.4,51.6,52.5,52.5,5.37,22.27,0.713,1705,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38,100000,15.0,17.907,26.3,14.7,1.8,86.6,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,1021.7,1021.7,46,100.0,0.0,16.1,980,93,65,48.9,51.1,52.5,52.5,4.64,17.19,0.825,1975,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39,100000,15.3,17.211,27.3,15.9,1.8,86.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,1021.4,1021.4,79,100.0,0.0,16.3,1054,88,55,48.9,51.1,52.5,52.5,5.28,21.09,0.900,1815,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
40,100000,13.5,15.391,24.2,15.7,1.8,87.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,1021.6,1021.6,56,100.0,0.0,15.0,1015,83,59,48.3,51.7,52.5,52.5,5.39,21.48,0.915,1629,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
41,100000,12.9,15.078,22.9,15.2,1.8,88.6,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,1021.8,1021.8,38,100.0,0.0,13.6,913,82,47,50.3,49.7,52.5,52.5,5.50,23.44,0.667,2109,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000

