# win,br,misp%,MPKI,extra%,i/blk,br/blk,true_blk%,bim%,T0%,T1%,T2%,T3%,T4%,T5%,T6%,T7%,T8%,T9%,T10%,T11%,T12%,T13%,alloc_ok%,acc_avg,alloc_avg,Tlast_evict,Tlast_zu%,Tlast_avgp,coll%,Tlast_used,win_stuck,win_hard,dir_misp%,bnd_misp%,micro_p50_mpki,micro_p95_mpki,phase_delta_avg,phase_max_delta,jaccard,pingpong,cf_fb_only%,cf_tage_only%,prov_no_tag%,prov_sec_rej%,prov_meta_alt%,prov_meta_pri%,prov_no_meta%,cf_sec_fb_acc%,cf_sec_tage_acc%,ben_rej%,ben_incr%,ben_decr%,ben_ctr_avg
0,100000,17.1,18.632,32.1,17.3,1.9,83.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1,974.4,974.4,138,100.0,0.0,1.1,91,0,2,49.2,50.8,52.5,52.5,3.18,14.45,-1.000,2494,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1,100000,16.2,17.654,29.2,16.6,1.8,84.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,1022.0,1022.0,7,100.0,0.0,1.8,93,1,1,45.5,54.5,52.5,52.5,2.69,17.19,1.000,4232,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2,100000,17.7,18.009,31.1,17.2,1.8,83.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,1021.9,1021.9,9,100.0,0.0,2.2,103,2,1,45.2,54.8,52.5,52.5,3.04,16.02,0.037,5826,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3,100000,14.5,15.717,27.4,17.4,1.9,84.8,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,1022.2,1022.3,6,100.0,0.0,1.9,95,1,1,44.7,55.3,52.5,52.5,2.96,36.72,0.037,4559,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4,100000,16.6,16.856,29.9,17.7,1.8,83.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8,1022.0,1022.0,2,100.0,0.0,2.2,77,1,1,44.8,55.2,52.5,52.5,3.00,16.80,0.393,6000,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5,100000,15.2,15.535,28.2,18.2,1.9,83.6,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,1022.2,1022.2,8,100.0,0.0,2.3,89,1,1,41.7,58.3,52.5,52.5,2.93,9.77,1.000,5524,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6,100000,16.3,17.593,30.2,17.2,1.9,82.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8,1022.1,1022.1,3,100.0,0.0,2.5,120,2,1,41.5,58.5,52.5,52.5,2.99,41.41,0.037,5573,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7,100000,15.2,19.659,29.4,14.9,1.9,82.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1022.1,1022.1,7,100.0,0.0,2.0,103,1,1,41.3,58.7,52.5,52.5,2.90,26.17,0.093,4068,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8,100000,16.4,17.969,30.7,17.1,1.9,82.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,1022.0,1022.0,0,0.0,0.0,2.1,103,1,1,42.9,57.1,52.5,52.5,2.81,25.39,1.000,4951,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9,100000,17.4,18.053,29.9,16.6,1.7,82.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,1022.0,1022.0,5,100.0,0.0,2.8,96,1,2,40.8,59.2,52.5,52.5,2.75,9.77,0.393,5742,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10,100000,15.6,16.684,28.5,17.1,1.8,83.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,1022.2,1022.2,3,100.0,0.0,2.7,123,2,1,42.1,57.9,52.5,52.5,2.61,15.62,0.037,5197,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11,100000,15.7,17.047,28.3,16.6,1.8,83.6,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,1022.2,1022.2,4,100.0,0.0,2.8,103,1,1,41.9,58.1,52.5,52.5,2.77,12.50,0.093,5280,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
