# win,br,misp%,MPKI,extra%,i/blk,br/blk,true_blk%,bim%,T0%,T1%,T2%,T3%,T4%,T5%,T6%,T7%,T8%,T9%,T10%,T11%,T12%,T13%,alloc_ok%,acc_avg,alloc_avg,Tlast_evict,Tlast_zu%,Tlast_avgp,coll%,Tlast_used,win_stuck,win_hard,dir_misp%,bnd_misp%,micro_p50_mpki,micro_p95_mpki,phase_delta_avg,phase_max_delta,jaccard,pingpong,cf_fb_only%,cf_tage_only%,prov_no_tag%,prov_sec_rej%,prov_meta_alt%,prov_meta_pri%,prov_no_meta%,cf_sec_fb_acc%,cf_sec_tage_acc%,ben_rej%,ben_incr%,ben_decr%,ben_ctr_avg
13,100000,17.0,17.263,30.0,17.4,1.8,82.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,1022.2,1022.5,0,0.0,0.0,5.5,90,1,1,42.4,57.6,52.5,52.5,2.66,10.94,0.393,4053,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,100000,18.7,19.787,33.3,16.8,1.8,80.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,1022.0,1022.4,1,100.0,0.0,4.9,158,2,3,40.9,59.1,52.5,52.5,3.01,16.41,0.039,4802,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
15,100000,18.8,22.092,34.0,15.4,1.8,79.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,1022.1,1022.4,8,100.0,0.0,3.9,115,1,1,38.4,61.6,52.5,52.5,2.94,26.17,0.037,3699,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16,100000,18.3,18.536,31.5,17.0,1.7,81.9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,1022.1,1022.5,1,100.0,0.0,4.7,98,1,1,42.5,57.5,52.5,52.5,2.77,8.98,0.393,4546,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
17,100000,17.4,21.032,31.6,15.0,1.8,79.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1022.2,1022.6,0,0.0,0.0,4.8,118,1,1,33.5,66.5,52.5,52.5,2.94,25.39,0.393,3473,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
18,100000,19.7,20.358,34.9,17.1,1.8,80.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,1021.9,1022.4,0,0.0,0.0,5.3,117,1,1,43.6,56.4,52.5,52.5,2.77,10.55,0.393,4941,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
19,100000,17.1,20.226,31.6,15.6,1.8,81.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1022.0,1022.4,3,100.0,0.0,6.8,174,2,2,39.9,60.1,52.5,52.5,3.13,16.80,0.037,3887,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
20,100000,17.5,18.022,28.9,16.0,1.6,83.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,1022.2,1022.5,2,100.0,0.0,5.0,95,1,1,42.2,57.8,52.5,52.5,2.83,46.09,0.093,4044,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
21,100000,18.1,18.469,30.2,16.3,1.7,81.8,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,1022.2,1022.5,1,100.0,0.0,5.0,107,1,2,39.5,60.5,52.5,52.5,2.61,11.33,0.393,4311,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
22,100000,16.1,21.487,29.7,13.8,1.8,79.8,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,1022.3,1022.6,4,100.0,0.0,6.4,123,2,1,32.0,68.0,52.5,52.5,2.65,33.98,0.393,2706,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
23,100000,18.8,19.221,31.4,16.3,1.7,81.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,1022.2,1022.5,0,0.0,0.0,5.4,176,2,1,40.0,60.0,52.5,52.5,2.92,33.98,0.037,3831,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000

