# win,br,misp%,MPKI,extra%,i/blk,br/blk,true_blk%,bim%,T0%,T1%,T2%,T3%,T4%,T5%,T6%,T7%,T8%,T9%,T10%,T11%,T12%,T13%,alloc_ok%,acc_avg,alloc_avg,Tlast_evict,Tlast_zu%,Tlast_avgp,coll%,Tlast_used,win_stuck,win_hard,dir_misp%,bnd_misp%,micro_p50_mpki,micro_p95_mpki,phase_delta_avg,phase_max_delta,jaccard,pingpong,cf_fb_only%,cf_tage_only%,prov_no_tag%,prov_sec_rej%,prov_meta_alt%,prov_meta_pri%,prov_no_meta%,cf_sec_fb_acc%,cf_sec_tage_acc%,ben_rej%,ben_incr%,ben_decr%,ben_ctr_avg
30,100000,13.4,15.314,23.7,15.4,1.8,87.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,1021.7,1021.7,47,100.0,0.0,9.8,931,78,59,47.2,52.8,52.5,52.5,5.63,24.61,0.952,1766,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
31,100000,15.3,17.250,26.8,15.6,1.8,86.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,1021.4,1021.4,66,100.0,0.0,9.9,999,79,68,47.7,52.3,52.5,52.5,5.12,22.27,0.886,1935,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
32,100000,16.1,18.381,28.1,15.3,1.7,85.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,1021.2,1021.2,88,100.0,0.0,10.2,1023,93,71,48.6,51.4,52.5,52.5,5.45,26.56,0.725,1925,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
33,100000,16.3,18.854,28.1,14.9,1.7,85.6,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,1021.3,1021.3,81,100.0,0.0,9.6,954,85,61,48.8,51.2,52.5,52.5,5.98,26.17,0.619,2059,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34,100000,14.1,16.746,24.7,14.7,1.7,87.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,1021.5,1021.6,63,100.0,0.0,9.0,951,84,58,48.6,51.4,52.5,52.5,5.95,26.17,0.913,1704,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
35,100000,14.6,17.199,25.5,14.8,1.8,86.8,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,1021.5,1021.5,54,100.0,0.0,9.2,906,66,54,48.3,51.7,52.5,52.5,5.07,23.83,0.880,1760,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
36,100000,14.4,16.776,25.4,15.1,1.8,86.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,1021.6,1021.6,66,100.0,0.0,9.6,977,82,69,47.8,52.2,52.5,52.5,5.40,24.22,0.577,1770,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
37,100000,14.1,16.584,24.7,14.9,1.7,87.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,1021.7,1021.7,49,100.0,0.0,10.2,933,96,67,47.5,52.5,52.5,52.5,5.29,19.14,0.713,1703,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38,100000,14.7,17.605,25.9,14.7,1.8,86.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,1021.7,1021.7,58,100.0,0.0,10.0,902,96,65,48.6,51.4,52.5,52.5,4.71,19.53,0.825,1907,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39,100000,15.1,16.988,27.0,15.9,1.8,86.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1021.4,1021.4,63,100.0,0.0,8.8,954,88,55,48.9,51.1,52.5,52.5,5.37,21.09,0.900,1826,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
40,100000,13.6,15.498,24.3,15.7,1.8,87.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,1021.6,1021.6,64,100.0,0.0,9.0,944,87,59,47.9,52.1,52.5,52.5,5.28,19.92,0.915,1689,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
41,100000,13.1,15.268,23.1,15.1,1.8,88.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1021.8,1021.8,42,100.0,0.0,8.7,860,84,47,48.6,51.4,52.5,52.5,5.02,18.36,0.667,2152,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000

