# win,br,misp%,MPKI,extra%,i/blk,br/blk,true_blk%,bim%,T0%,T1%,T2%,T3%,T4%,T5%,T6%,T7%,T8%,T9%,T10%,T11%,T12%,T13%,alloc_ok%,acc_avg,alloc_avg,Tlast_evict,Tlast_zu%,Tlast_avgp,coll%,Tlast_used,win_stuck,win_hard,dir_misp%,bnd_misp%,micro_p50_mpki,micro_p95_mpki,phase_delta_avg,phase_max_delta,jaccard,pingpong,cf_fb_only%,cf_tage_only%,prov_no_tag%,prov_sec_rej%,prov_meta_alt%,prov_meta_pri%,prov_no_meta%,cf_sec_fb_acc%,cf_sec_tage_acc%,ben_rej%,ben_incr%,ben_decr%,ben_ctr_avg
10,100000,15.7,16.800,28.6,17.0,1.8,83.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,1022.2,1022.2,8,100.0,0.0,1.3,116,2,1,41.6,58.4,52.5,52.5,2.90,19.92,0.037,5526,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11,100000,16.2,17.636,29.1,16.5,1.8,83.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1,1022.2,1022.2,8,100.0,0.0,1.2,101,1,1,43.0,57.0,52.5,52.5,2.92,22.27,0.093,5702,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12,100000,18.2,19.832,32.3,16.3,1.8,80.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,1022.1,1022.1,6,100.0,0.0,1.3,101,1,1,39.6,60.4,52.5,52.5,2.87,14.06,1.000,6179,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13,100000,16.5,16.788,29.4,17.5,1.8,83.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,1022.2,1022.2,2,100.0,0.0,1.0,87,1,1,43.1,56.9,52.5,52.5,2.71,12.50,0.393,6511,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,100000,17.7,18.783,31.9,17.0,1.8,81.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.9,1022.0,1022.0,0,0.0,0.0,1.0,110,2,3,41.0,59.0,52.5,52.5,2.94,15.23,0.039,6892,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
15,100000,16.7,19.601,31.0,15.8,1.9,81.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1021.8,1021.9,6,100.0,0.0,1.5,108,1,1,40.5,59.5,52.5,52.5,2.70,13.28,0.037,5168,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16,100000,18.5,18.789,31.8,16.9,1.7,81.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.8,1022.0,1022.0,0,0.0,0.0,1.0,88,1,1,41.9,58.1,52.5,52.5,2.92,10.55,0.393,7042,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
17,100000,16.5,19.969,30.8,15.4,1.9,81.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3,1022.1,1022.1,9,100.0,0.0,1.4,109,1,1,38.8,61.2,52.5,52.5,2.94,28.91,0.393,5278,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
18,100000,18.7,19.293,33.5,17.4,1.8,81.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,1022.0,1022.0,2,100.0,0.0,1.2,105,1,1,44.6,55.4,52.5,52.5,2.91,13.28,0.393,6626,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
19,100000,17.1,20.232,31.6,15.6,1.8,81.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1022.0,1022.0,6,100.0,0.0,1.3,126,2,2,40.4,59.6,52.5,52.5,2.80,16.80,0.037,5296,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
20,100000,17.7,18.231,29.1,16.0,1.6,83.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,1022.2,1022.2,3,100.0,0.0,1.5,91,1,1,41.8,58.2,52.5,52.5,2.67,23.05,0.093,6055,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
21,100000,17.0,17.286,28.8,16.6,1.7,83.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,1022.2,1022.2,0,0.0,0.0,1.4,94,1,2,41.7,58.3,52.5,52.5,2.76,10.16,0.393,6573,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
22,100000,14.0,18.747,26.8,14.3,1.9,82.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1022.3,1022.4,5,100.0,0.0,1.2,113,2,1,35.6,64.4,52.5,52.5,2.37,14.06,0.393,3739,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
23,100000,18.0,18.347,30.3,16.5,1.7,82.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3,1022.2,1022.2,4,100.0,0.0,1.6,128,2,1,41.3,58.7,52.5,52.5,2.84,12.89,0.037,6014,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000

