# win,br,misp%,MPKI,extra%,i/blk,br/blk,true_blk%,bim%,T0%,T1%,T2%,T3%,T4%,T5%,T6%,T7%,T8%,T9%,T10%,T11%,T12%,T13%,alloc_ok%,acc_avg,alloc_avg,Tlast_evict,Tlast_zu%,Tlast_avgp,coll%,Tlast_used,win_stuck,win_hard,dir_misp%,bnd_misp%,micro_p50_mpki,micro_p95_mpki,phase_delta_avg,phase_max_delta,jaccard,pingpong,cf_fb_only%,cf_tage_only%,prov_no_tag%,prov_sec_rej%,prov_meta_alt%,prov_meta_pri%,prov_no_meta%,cf_sec_fb_acc%,cf_sec_tage_acc%,ben_rej%,ben_incr%,ben_decr%,ben_ctr_avg
0,100000,9.6,16.738,14.3,8.5,1.5,94.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,999.2,999.2,66,100.0,0.0,2.8,445,284,60,59.0,41.0,52.5,52.5,3.99,30.86,-1.000,585,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1,100000,9.1,15.566,13.6,8.7,1.5,94.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,1022.2,1022.2,19,100.0,0.0,4.7,579,519,111,56.6,43.4,52.5,52.5,4.37,34.77,0.485,909,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2,100000,7.8,12.880,12.4,9.6,1.6,93.9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,1022.5,1022.5,16,100.0,0.0,5.6,499,294,67,51.2,48.8,52.5,52.5,3.37,28.52,0.646,845,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3,100000,9.4,16.437,14.2,8.7,1.5,93.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,1022.5,1022.5,17,100.0,0.0,6.7,573,459,100,50.6,49.4,52.5,52.5,4.06,20.70,0.771,1240,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4,100000,9.3,16.162,14.1,8.7,1.5,93.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1022.5,1022.5,23,100.0,0.0,7.1,583,463,98,50.5,49.5,52.5,52.5,3.78,22.66,0.724,1170,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5,100000,7.0,12.121,10.6,8.7,1.5,94.9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,1022.6,1022.6,12,100.0,0.0,6.2,523,370,74,51.4,48.6,52.5,52.5,3.98,36.72,0.707,1119,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6,100000,7.9,13.819,12.1,8.7,1.5,94.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,1022.6,1022.6,10,100.0,0.0,7.8,610,515,107,49.9,50.1,52.5,52.5,3.74,23.05,0.672,1130,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7,100000,6.3,11.501,10.2,8.9,1.6,94.9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,1022.7,1022.7,9,100.0,0.0,7.9,517,378,80,49.6,50.4,52.5,52.5,3.54,18.36,0.630,921,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8,100000,7.9,13.978,12.2,8.7,1.5,93.9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,1022.1,1022.1,15,100.0,0.0,10.7,494,414,93,49.8,50.2,52.5,52.5,3.64,23.05,0.492,697,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9,100000,10.1,17.515,15.8,9.0,1.6,92.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,1022.3,1022.3,22,100.0,0.0,9.3,586,495,110,50.3,49.7,52.5,52.5,4.47,24.22,0.636,1228,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10,100000,6.2,11.086,10.1,9.1,1.6,94.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,1022.7,1022.7,9,100.0,0.0,6.5,432,221,41,47.4,52.6,52.5,52.5,3.25,22.66,0.524,950,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11,100000,9.8,17.026,15.0,8.8,1.5,92.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,1022.5,1022.5,29,100.0,0.0,8.8,605,532,110,49.4,50.6,52.5,52.5,4.24,25.78,0.576,1532,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12,100000,6.2,10.861,10.0,9.2,1.6,94.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,1022.7,1022.7,10,100.0,0.0,7.6,572,464,106,47.5,52.5,52.5,52.5,3.31,20.31,0.789,1119,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13,100000,8.2,14.221,12.9,9.1,1.6,93.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,1022.5,1022.5,16,100.0,0.0,7.5,562,375,79,47.4,52.6,52.5,52.5,3.52,33.59,0.695,1229,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,100000,6.7,11.982,10.9,9.1,1.6,94.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,1022.7,1022.7,11,100.0,0.0,7.5,425,450,83,49.4,50.6,52.5,52.5,3.31,24.61,0.633,924,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
15,100000,3.1,5.773,5.2,9.0,1.7,97.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,1022.9,1022.9,5,100.0,0.0,5.5,328,222,37,45.8,54.2,22.5,52.5,2.13,19.92,0.764,414,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16,100000,3.1,5.896,5.2,8.8,1.7,97.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,1022.9,1022.9,6,100.0,0.0,5.4,467,256,47,47.1,52.9,12.5,52.5,2.10,24.61,0.708,453,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
17,100000,8.1,13.970,12.7,9.1,1.6,93.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,1022.6,1022.6,13,100.0,0.0,8.0,607,389,80,47.1,52.9,52.5,52.5,3.29,17.19,0.663,1330,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
18,100000,11.3,18.923,16.6,8.8,1.5,91.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,1022.5,1022.5,25,100.0,0.0,8.9,508,356,72,47.1,52.9,52.5,52.5,3.45,17.97,0.612,1881,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000

