# win,br,misp%,MPKI,extra%,i/blk,br/blk,true_blk%,bim%,T0%,T1%,T2%,T3%,T4%,T5%,T6%,T7%,T8%,T9%,T10%,T11%,T12%,T13%,alloc_ok%,acc_avg,alloc_avg,Tlast_evict,Tlast_zu%,Tlast_avgp,coll%,Tlast_used,win_stuck,win_hard,dir_misp%,bnd_misp%,micro_p50_mpki,micro_p95_mpki,phase_delta_avg,phase_max_delta,jaccard,pingpong,cf_fb_only%,cf_tage_only%,prov_no_tag%,prov_sec_rej%,prov_meta_alt%,prov_meta_pri%,prov_no_meta%,cf_sec_fb_acc%,cf_sec_tage_acc%,ben_rej%,ben_incr%,ben_decr%,ben_ctr_avg
15,100000,13.3,14.905,24.0,16.1,1.8,87.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1021.9,1021.9,37,100.0,0.0,5.9,834,80,51,48.0,52.0,52.5,52.5,4.77,21.09,0.928,2005,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16,100000,14.3,16.224,25.4,15.7,1.8,87.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,1021.4,1021.4,71,100.0,0.0,7.9,906,96,63,49.1,50.9,52.5,52.5,4.74,26.95,0.532,1877,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
17,100000,14.7,16.580,25.7,15.5,1.8,86.8,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,1021.3,1021.3,58,100.0,0.0,7.3,910,84,58,48.7,51.3,52.5,52.5,5.54,32.42,0.521,1881,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
18,100000,15.0,16.909,26.5,15.7,1.8,86.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,1021.3,1021.3,68,100.0,0.0,7.8,899,79,59,48.7,51.3,52.5,52.5,5.32,22.66,0.932,2050,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
19,100000,12.6,14.172,22.6,15.9,1.8,88.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,1021.9,1021.9,47,100.0,0.0,6.3,825,88,59,48.9,51.1,52.5,52.5,4.66,18.36,0.870,1611,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
20,100000,11.0,12.507,20.0,16.0,1.8,89.8,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1022.1,1022.1,37,100.0,0.0,6.5,735,88,51,48.9,51.1,52.5,52.5,4.60,22.66,0.666,1519,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
21,100000,10.1,11.431,18.5,16.1,1.8,90.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,1022.2,1022.2,17,100.0,0.0,6.1,742,95,45,48.1,51.9,52.5,52.5,4.59,24.22,0.642,1629,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
22,100000,14.0,15.832,24.6,15.6,1.8,87.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,1021.6,1021.6,59,100.0,0.0,7.9,908,87,60,47.7,52.3,52.5,52.5,5.18,26.17,0.751,1888,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
23,100000,13.0,14.776,23.1,15.6,1.8,88.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,1021.8,1021.8,50,100.0,0.0,7.4,879,82,61,48.2,51.8,52.5,52.5,4.73,21.09,0.909,2069,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
24,100000,15.1,17.360,26.5,15.3,1.8,86.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,1021.4,1021.4,59,100.0,0.0,7.8,937,81,66,47.1,52.9,52.5,52.5,5.20,19.53,0.614,1903,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,100000,14.7,16.568,25.9,15.6,1.8,86.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,1021.4,1021.4,72,100.0,0.0,8.0,957,89,72,47.7,52.3,52.5,52.5,5.55,27.34,0.630,1951,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,100000,14.8,16.894,25.8,15.3,1.7,86.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,1021.4,1021.4,67,100.0,0.0,7.5,944,80,66,47.9,52.1,52.5,52.5,5.96,28.52,0.943,2062,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
27,100000,12.7,14.440,22.3,15.4,1.7,88.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,1021.8,1021.8,57,100.0,0.0,6.7,909,95,69,47.5,52.5,52.5,52.5,5.10,21.48,0.916,1732,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
28,100000,14.6,16.418,25.7,15.6,1.8,86.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,1021.5,1021.5,65,100.0,0.0,6.7,956,87,67,48.2,51.8,52.5,52.5,4.96,17.19,0.706,1628,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
29,100000,14.6,16.673,25.6,15.4,1.8,86.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,1021.4,1021.4,76,100.0,0.0,8.2,993,85,70,47.9,52.1,52.5,52.5,5.48,21.88,0.626,1749,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
30,100000,13.6,15.571,24.1,15.5,1.8,87.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1021.6,1021.6,58,100.0,0.0,8.0,953,79,59,48.7,51.3,52.5,52.5,5.72,25.39,0.952,1890,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
31,100000,15.3,17.168,26.7,15.5,1.7,86.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,1021.3,1021.3,62,100.0,0.0,8.2,1014,83,68,47.7,52.3,52.5,52.5,5.16,20.31,0.886,1949,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
32,100000,16.2,18.494,28.3,15.3,1.7,85.6,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,1021.1,1021.1,86,100.0,0.0,8.5,1032,77,71,49.0,51.0,52.5,52.5,5.72,24.22,0.725,1926,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
33,100000,16.5,19.039,28.4,14.9,1.7,85.6,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,1021.2,1021.2,92,100.0,0.0,7.7,964,84,61,49.2,50.8,52.5,52.5,5.75,26.95,0.619,2100,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34,100000,14.3,16.906,24.9,14.7,1.7,87.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,1021.5,1021.5,54,100.0,0.0,7.0,934,93,58,48.6,51.4,52.5,52.5,5.58,23.44,0.913,1729,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
35,100000,15.0,17.622,26.0,14.8,1.7,86.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1021.5,1021.5,76,100.0,0.0,6.8,946,72,54,47.7,52.3,52.5,52.5,5.03,23.05,0.880,1795,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
36,100000,14.5,16.910,25.6,15.1,1.8,86.6,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,1021.6,1021.6,71,100.0,0.0,6.7,983,86,69,47.7,52.3,52.5,52.5,5.40,20.70,0.577,1745,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
37,100000,14.0,16.472,24.5,14.9,1.7,87.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,1021.6,1021.6,52,100.0,0.0,7.5,958,92,67,48.1,51.9,52.5,52.5,5.44,25.00,0.713,1649,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38,100000,14.9,17.835,26.2,14.7,1.8,86.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,1021.7,1021.7,53,100.0,0.0,8.2,923,93,65,48.3,51.7,52.5,52.5,4.78,19.53,0.825,1905,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39,100000,14.8,16.641,26.5,15.9,1.8,86.6,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,1021.4,1021.4,55,100.0,0.0,7.0,956,85,55,49.3,50.7,52.5,52.5,5.24,21.09,0.900,1816,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
40,100000,13.7,15.614,24.5,15.7,1.8,87.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,1021.5,1021.5,71,100.0,0.0,6.5,951,83,59,48.4,51.6,52.5,52.5,5.45,22.27,0.915,1658,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
41,100000,13.0,15.138,22.9,15.1,1.8,88.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,1021.8,1021.8,60,100.0,0.0,5.7,845,75,47,48.8,51.2,52.5,52.5,5.27,23.83,0.667,2108,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000

