# win,br,misp%,MPKI,extra%,i/blk,br/blk,true_blk%,bim%,T0%,T1%,T2%,T3%,T4%,T5%,T6%,T7%,T8%,T9%,T10%,T11%,T12%,T13%,alloc_ok%,acc_avg,alloc_avg,Tlast_evict,Tlast_zu%,Tlast_avgp,coll%,Tlast_used,win_stuck,win_hard,dir_misp%,bnd_misp%,micro_p50_mpki,micro_p95_mpki,phase_delta_avg,phase_max_delta,jaccard,pingpong,cf_fb_only%,cf_tage_only%,prov_no_tag%,prov_sec_rej%,prov_meta_alt%,prov_meta_pri%,prov_no_meta%,cf_sec_fb_acc%,cf_sec_tage_acc%,ben_rej%,ben_incr%,ben_decr%,ben_ctr_avg
15,100000,6.9,9.102,12.4,13.7,1.8,93.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,1022.8,1022.8,2,100.0,0.0,2.0,456,22,4,43.3,56.7,52.5,52.5,3.41,13.67,0.609,1161,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16,100000,6.1,7.941,11.0,13.8,1.8,93.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,1022.8,1022.8,2,100.0,0.0,1.8,461,18,3,40.2,59.8,52.5,52.5,3.34,15.62,0.993,1084,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
17,100000,4.9,6.402,9.0,14.1,1.8,94.9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,1022.8,1022.8,0,0.0,0.0,1.8,451,20,3,43.6,56.4,47.5,52.5,2.42,9.77,0.991,946,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
18,100000,6.6,8.378,11.8,14.1,1.8,93.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,1022.8,1022.8,6,100.0,0.0,1.8,474,15,9,41.5,58.5,52.5,52.5,3.08,17.19,0.840,1183,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
19,100000,6.5,8.106,11.6,14.3,1.8,93.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,1022.7,1022.7,3,100.0,0.0,1.9,504,15,4,44.1,55.9,52.5,52.5,3.17,14.06,0.525,1224,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
20,100000,6.4,8.125,11.5,14.1,1.8,93.6,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,1022.7,1022.7,4,100.0,0.0,2.3,484,19,6,44.1,55.9,52.5,52.5,3.35,20.31,0.533,1085,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
21,100000,6.4,8.259,11.5,14.0,1.8,93.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,1022.8,1022.8,5,100.0,0.0,1.9,505,17,2,42.1,57.9,52.5,52.5,2.93,11.72,0.853,1210,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
22,100000,4.2,5.456,7.7,14.1,1.8,95.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,1022.9,1022.9,2,100.0,0.0,2.0,444,17,1,39.6,60.4,37.5,52.5,2.17,11.72,0.955,834,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
23,100000,5.7,7.256,10.2,14.1,1.8,94.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,1022.8,1022.8,3,100.0,0.0,2.0,498,15,2,43.0,57.0,52.5,52.5,2.77,14.84,0.968,1120,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
24,100000,6.8,8.795,12.2,13.9,1.8,93.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,1022.8,1022.8,6,100.0,0.0,2.1,492,19,3,44.6,55.4,52.5,52.5,3.45,14.06,0.608,1264,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,100000,4.7,6.089,8.6,14.2,1.8,95.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,1022.8,1022.8,1,100.0,0.0,2.1,462,13,3,44.3,55.7,42.5,52.5,2.62,10.55,0.525,904,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,100000,5.1,6.508,9.2,14.2,1.8,94.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,1022.8,1022.8,2,100.0,0.0,1.8,477,23,4,42.7,57.3,47.5,52.5,2.68,13.28,0.844,1075,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
27,100000,5.2,6.693,9.4,14.1,1.8,94.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,1022.8,1022.8,3,100.0,0.0,1.8,506,23,8,41.7,58.3,47.5,52.5,2.91,18.75,0.969,965,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000

