# win,br,misp%,MPKI,extra%,i/blk,br/blk,true_blk%,bim%,T0%,T1%,T2%,T3%,T4%,T5%,T6%,T7%,T8%,T9%,T10%,T11%,T12%,T13%,alloc_ok%,acc_avg,alloc_avg,Tlast_evict,Tlast_zu%,Tlast_avgp,coll%,Tlast_used,win_stuck,win_hard,dir_misp%,bnd_misp%,micro_p50_mpki,micro_p95_mpki,phase_delta_avg,phase_max_delta,jaccard,pingpong,cf_fb_only%,cf_tage_only%,prov_no_tag%,prov_sec_rej%,prov_meta_alt%,prov_meta_pri%,prov_no_meta%,cf_sec_fb_acc%,cf_sec_tage_acc%,ben_rej%,ben_incr%,ben_decr%,ben_ctr_avg
10,100000,10.2,19.732,17.2,8.7,1.7,91.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,1022.1,1022.1,36,100.0,0.0,6.4,359,207,64,49.2,50.8,52.5,52.5,4.00,30.08,0.184,1190,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11,100000,7.1,13.557,12.3,9.1,1.7,93.6,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,1022.6,1022.6,19,100.0,0.0,5.3,356,191,72,48.4,51.6,52.5,52.5,3.41,22.27,0.986,1387,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12,100000,6.3,12.699,10.0,7.9,1.6,95.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,1021.1,1021.5,49,100.0,0.0,5.9,300,109,42,51.2,48.8,52.5,52.5,3.85,74.22,0.425,903,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13,100000,2.6,5.032,5.8,11.5,2.2,97.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,1022.8,1022.8,8,100.0,0.0,3.7,87,75,11,49.5,50.5,17.5,52.5,2.50,23.05,0.073,143,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,100000,10.9,22.721,19.5,8.6,1.8,90.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,1020.9,1020.9,90,100.0,0.0,7.5,499,347,107,52.4,47.6,52.5,52.5,6.04,33.20,0.179,551,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
15,100000,11.8,25.177,19.3,7.7,1.6,90.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,1020.6,1020.6,130,100.0,0.0,11.3,553,351,132,51.0,49.0,52.5,52.5,6.21,26.56,0.468,965,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16,100000,7.3,14.796,11.7,7.9,1.6,94.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,1022.2,1022.2,23,100.0,0.0,5.2,297,85,29,49.6,50.4,52.5,52.5,3.76,41.41,0.204,927,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
17,100000,9.6,19.069,15.3,8.0,1.6,92.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,1022.4,1022.4,37,100.0,0.0,5.9,312,174,59,49.7,50.3,52.5,52.5,4.16,28.52,0.289,1053,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
18,100000,6.7,12.648,10.7,8.5,1.6,94.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,1022.3,1022.3,48,100.0,0.0,5.7,275,221,65,48.6,51.4,52.5,52.5,3.53,23.05,0.239,564,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
19,100000,7.2,14.200,11.6,8.2,1.6,93.8,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,1022.6,1022.6,13,100.0,0.0,5.4,302,138,54,46.9,53.1,52.5,52.5,3.73,23.83,0.289,925,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
20,100000,8.9,17.917,13.6,7.6,1.5,93.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1022.5,1022.5,19,100.0,0.0,4.2,276,96,39,49.8,50.2,52.5,52.5,4.82,22.66,0.214,909,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
21,100000,9.9,20.735,16.4,7.9,1.7,91.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,1020.6,1020.6,106,100.0,0.0,8.1,321,141,46,49.3,50.7,52.5,52.5,4.99,27.73,0.105,724,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000

