# win,br,misp%,MPKI,extra%,i/blk,br/blk,true_blk%,bim%,T0%,T1%,T2%,T3%,T4%,T5%,T6%,T7%,T8%,T9%,T10%,T11%,T12%,T13%,alloc_ok%,acc_avg,alloc_avg,Tlast_evict,Tlast_zu%,Tlast_avgp,coll%,Tlast_used,win_stuck,win_hard,dir_misp%,bnd_misp%,micro_p50_mpki,micro_p95_mpki,phase_delta_avg,phase_max_delta,jaccard,pingpong,cf_fb_only%,cf_tage_only%,prov_no_tag%,prov_sec_rej%,prov_meta_alt%,prov_meta_pri%,prov_no_meta%,cf_sec_fb_acc%,cf_sec_tage_acc%,ben_rej%,ben_incr%,ben_decr%,ben_ctr_avg
0,100000,8.1,22.207,11.2,5.0,1.4,96.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,992.5,992.5,115,100.0,0.0,0.8,311,89,68,65.6,34.4,52.5,52.5,3.36,39.45,-1.000,486,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1,100000,5.0,13.300,7.0,5.3,1.4,97.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,1022.6,1022.6,2,100.0,0.0,0.8,263,81,57,61.6,38.4,27.5,52.5,2.27,20.31,0.695,679,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2,100000,3.6,9.717,5.1,5.2,1.4,98.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,1022.8,1022.8,2,100.0,0.0,0.9,258,73,65,63.3,36.7,17.5,52.5,1.85,16.02,0.976,544,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3,100000,5.0,12.882,6.8,5.3,1.4,97.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,1022.8,1022.8,2,100.0,0.0,0.9,263,60,68,59.4,40.6,42.5,52.5,2.33,14.06,0.828,906,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4,100000,2.9,7.940,4.0,5.1,1.4,98.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,1022.9,1022.9,0,0.0,0.0,1.0,250,75,63,58.9,41.1,17.5,52.5,1.57,14.06,0.946,612,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5,100000,4.1,10.239,5.7,5.5,1.4,97.6,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,1022.8,1022.8,3,100.0,0.0,0.9,260,76,67,57.7,42.3,32.5,52.5,2.29,12.50,0.803,850,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6,100000,2.8,7.252,3.9,5.3,1.4,98.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,1022.9,1022.9,1,100.0,0.0,1.1,250,67,59,60.6,39.4,22.5,52.5,1.83,21.88,0.868,633,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7,100000,3.8,9.762,5.2,5.3,1.4,97.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1022.8,1022.9,3,100.0,0.0,1.1,270,76,62,55.4,44.6,27.5,52.5,2.39,20.31,0.814,764,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8,100000,3.2,8.131,4.5,5.5,1.4,98.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1022.9,1022.9,0,0.0,0.0,1.1,229,73,64,56.3,43.7,27.5,52.5,2.05,13.67,0.841,652,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9,100000,4.3,11.035,5.9,5.4,1.4,97.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,1022.8,1022.8,3,100.0,0.0,1.1,274,96,73,57.9,42.1,37.5,52.5,2.37,12.89,0.628,964,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
