# win,br,misp%,MPKI,extra%,i/blk,br/blk,true_blk%,bim%,T0%,T1%,T2%,T3%,T4%,T5%,T6%,T7%,T8%,T9%,T10%,T11%,T12%,T13%,alloc_ok%,acc_avg,alloc_avg,Tlast_evict,Tlast_zu%,Tlast_avgp,coll%,Tlast_used,win_stuck,win_hard,dir_misp%,bnd_misp%,micro_p50_mpki,micro_p95_mpki,phase_delta_avg,phase_max_delta,jaccard,pingpong,cf_fb_only%,cf_tage_only%,prov_no_tag%,prov_sec_rej%,prov_meta_alt%,prov_meta_pri%,prov_no_meta%,cf_sec_fb_acc%,cf_sec_tage_acc%,ben_rej%,ben_incr%,ben_decr%,ben_ctr_avg
31,100000,15.3,17.266,26.9,15.6,1.8,86.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,1021.3,1021.3,80,100.0,0.0,3.6,952,82,68,48.2,51.8,52.5,52.5,5.38,21.48,0.886,1907,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
32,100000,16.3,18.548,28.3,15.3,1.7,85.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,1021.2,1021.2,65,100.0,0.0,4.2,973,84,71,47.9,52.1,52.5,52.5,5.24,23.05,0.725,1945,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
33,100000,16.4,18.965,28.3,14.9,1.7,85.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,1021.3,1021.3,83,100.0,0.0,4.1,877,82,61,48.2,51.8,52.5,52.5,5.71,25.00,0.619,2120,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34,100000,14.4,17.004,25.0,14.7,1.7,87.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1021.5,1021.5,60,100.0,0.0,3.6,868,87,58,48.5,51.5,52.5,52.5,5.77,29.69,0.913,1743,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
35,100000,14.9,17.599,26.0,14.8,1.7,86.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1021.4,1021.4,63,100.0,0.0,3.5,859,62,54,47.5,52.5,52.5,52.5,5.34,26.17,0.880,1817,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
36,100000,14.8,17.192,26.0,15.1,1.8,86.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,1021.5,1021.5,70,100.0,0.0,3.7,896,79,69,47.7,52.3,52.5,52.5,5.30,18.75,0.577,1810,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
37,100000,14.2,16.686,24.9,14.9,1.7,87.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,1021.7,1021.7,68,100.0,0.0,3.5,901,95,67,48.7,51.3,52.5,52.5,5.40,23.44,0.713,1763,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38,100000,15.0,17.939,26.4,14.7,1.8,86.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,1021.7,1021.7,57,100.0,0.0,4.0,833,91,65,48.9,51.1,52.5,52.5,4.85,24.22,0.825,1997,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39,100000,15.0,16.858,26.7,15.9,1.8,86.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,1021.5,1021.5,71,100.0,0.0,3.9,907,80,55,48.3,51.7,52.5,52.5,5.28,20.31,0.900,1790,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
40,100000,13.6,15.439,24.2,15.7,1.8,87.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,1021.6,1021.6,57,100.0,0.0,3.7,907,82,59,48.3,51.7,52.5,52.5,5.47,22.66,0.915,1639,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
41,100000,13.0,15.211,23.0,15.1,1.8,88.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1021.9,1021.9,56,100.0,0.0,3.2,795,77,47,49.0,51.0,52.5,52.5,5.06,20.31,0.667,2147,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000

