# win,br,misp%,MPKI,extra%,i/blk,br/blk,true_blk%,bim%,T0%,T1%,T2%,T3%,T4%,T5%,T6%,T7%,T8%,T9%,T10%,T11%,T12%,T13%,alloc_ok%,acc_avg,alloc_avg,Tlast_evict,Tlast_zu%,Tlast_avgp,coll%,Tlast_used,win_stuck,win_hard,dir_misp%,bnd_misp%,micro_p50_mpki,micro_p95_mpki,phase_delta_avg,phase_max_delta,jaccard,pingpong,cf_fb_only%,cf_tage_only%,prov_no_tag%,prov_sec_rej%,prov_meta_alt%,prov_meta_pri%,prov_no_meta%,cf_sec_fb_acc%,cf_sec_tage_acc%,ben_rej%,ben_incr%,ben_decr%,ben_ctr_avg
0,100000,11.5,14.826,20.4,13.8,1.8,91.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,973.0,973.0,181,100.0,0.0,0.1,458,13,8,58.5,41.5,52.5,52.5,4.77,22.66,-1.000,906,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1,100000,9.7,12.634,17.3,13.7,1.8,91.9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,1022.4,1022.4,17,100.0,0.0,0.4,412,15,5,52.9,47.1,52.5,52.5,4.25,27.34,0.864,974,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2,100000,9.7,12.534,17.2,13.7,1.8,91.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,1022.4,1022.4,12,100.0,0.0,0.5,414,15,4,49.8,50.2,52.5,52.5,4.25,19.14,0.850,1343,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3,100000,8.7,11.163,15.4,13.8,1.8,92.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,1022.6,1022.6,12,100.0,0.0,0.6,418,10,7,49.1,50.9,52.5,52.5,4.02,23.83,0.984,1291,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4,100000,6.4,8.250,11.6,14.0,1.8,94.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,1022.6,1022.6,6,100.0,0.0,0.7,418,19,7,49.6,50.4,52.5,52.5,3.23,21.09,0.535,1061,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5,100000,7.0,9.020,12.7,14.0,1.8,93.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,1022.7,1022.7,6,100.0,0.0,0.8,392,10,5,49.1,50.9,52.5,52.5,3.84,15.62,0.566,1316,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6,100000,7.8,10.238,14.0,13.7,1.8,92.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1022.7,1022.7,11,100.0,0.0,0.9,405,11,5,46.8,53.2,52.5,52.5,3.54,16.80,0.820,1177,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7,100000,6.9,8.826,12.3,14.0,1.8,93.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,1022.7,1022.7,0,0.0,0.0,1.0,414,14,5,43.8,56.2,52.5,52.5,3.32,14.84,0.973,1252,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8,100000,7.1,9.245,12.8,13.9,1.8,93.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,1022.7,1022.7,7,100.0,0.0,1.0,428,15,8,45.4,54.6,52.5,52.5,3.49,13.67,0.986,1206,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9,100000,5.0,6.344,9.1,14.3,1.8,95.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1022.8,1022.8,5,100.0,0.0,1.0,431,20,8,44.5,55.5,47.5,52.5,2.76,12.50,0.590,1021,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10,100000,8.8,11.247,15.6,13.9,1.8,91.9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,1022.5,1022.5,13,100.0,0.0,1.0,449,16,4,48.1,51.9,52.5,52.5,4.05,28.12,0.554,1349,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11,100000,8.6,10.920,15.2,13.9,1.8,91.8,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1022.6,1022.6,8,100.0,0.0,1.1,445,21,4,46.1,53.9,52.5,52.5,4.02,14.84,0.883,1472,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12,100000,7.8,10.092,13.8,13.7,1.8,92.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,1022.7,1022.7,8,100.0,0.0,1.1,459,16,5,43.1,56.9,52.5,52.5,3.48,15.62,0.975,1405,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13,100000,8.7,11.306,15.4,13.6,1.8,91.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,1022.7,1022.7,8,100.0,0.0,1.1,451,17,9,44.8,55.2,52.5,52.5,3.65,13.67,0.962,1441,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,100000,5.8,7.516,10.5,13.9,1.8,94.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,1022.8,1022.8,0,0.0,0.0,1.1,464,14,4,43.7,56.3,52.5,52.5,3.11,14.06,0.603,1063,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
15,100000,7.4,9.701,13.2,13.6,1.8,92.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1022.7,1022.7,3,100.0,0.0,1.1,462,17,4,42.4,57.6,52.5,52.5,3.55,14.45,0.609,1288,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16,100000,6.4,8.370,11.5,13.8,1.8,93.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,1022.8,1022.8,3,100.0,0.0,1.1,463,16,3,41.9,58.1,52.5,52.5,3.22,16.02,0.993,1111,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
17,100000,5.2,6.708,9.4,14.1,1.8,94.6,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,1022.8,1022.8,2,100.0,0.0,1.1,435,19,3,42.9,57.1,47.5,52.5,2.85,12.50,0.991,1009,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
18,100000,7.5,9.512,13.3,14.0,1.8,92.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,1022.7,1022.7,4,100.0,0.0,1.1,469,16,9,42.0,58.0,52.5,52.5,3.21,17.97,0.840,1323,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
19,100000,7.1,8.937,12.7,14.2,1.8,92.9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,1022.7,1022.7,8,100.0,0.0,1.0,474,15,4,43.9,56.1,52.5,52.5,3.35,14.06,0.525,1339,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
20,100000,6.3,8.048,11.4,14.2,1.8,93.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,1022.7,1022.7,1,100.0,0.0,1.1,449,17,6,44.8,55.2,52.5,52.5,3.26,18.36,0.533,1021,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
21,100000,6.9,8.928,12.4,13.9,1.8,93.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,1022.8,1022.8,12,100.0,0.0,1.1,497,14,2,43.3,56.7,52.5,52.5,3.15,13.67,0.853,1350,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
22,100000,4.7,6.190,8.7,14.0,1.8,94.8,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,1022.9,1022.9,1,100.0,0.0,1.1,431,20,1,40.5,59.5,42.5,52.5,2.41,11.33,0.955,944,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
23,100000,6.4,8.186,11.4,14.0,1.8,93.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,1022.8,1022.8,4,100.0,0.0,1.1,503,19,2,41.3,58.7,52.5,52.5,2.88,12.50,0.968,1255,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
24,100000,7.6,9.830,13.5,13.7,1.8,92.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,1022.7,1022.7,2,100.0,0.0,1.4,496,16,3,42.3,57.7,52.5,52.5,3.54,12.89,0.608,1372,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,100000,5.1,6.615,9.3,14.1,1.8,94.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,1022.8,1022.8,0,0.0,0.0,1.4,441,16,3,41.0,59.0,47.5,52.5,2.59,11.72,0.525,1010,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,100000,5.3,6.829,9.6,14.1,1.8,94.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,1022.8,1022.8,2,100.0,0.0,1.3,476,26,4,40.3,59.7,52.5,52.5,2.81,16.41,0.844,1101,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
27,100000,5.8,7.483,10.4,14.0,1.8,93.9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,1022.8,1022.8,3,100.0,0.0,1.2,492,22,8,41.5,58.5,52.5,52.5,3.14,19.92,0.969,1122,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000

