# win,br,misp%,MPKI,extra%,i/blk,br/blk,true_blk%,bim%,T0%,T1%,T2%,T3%,T4%,T5%,T6%,T7%,T8%,T9%,T10%,T11%,T12%,T13%,alloc_ok%,acc_avg,alloc_avg,Tlast_evict,Tlast_zu%,Tlast_avgp,coll%,Tlast_used,win_stuck,win_hard,dir_misp%,bnd_misp%,micro_p50_mpki,micro_p95_mpki,phase_delta_avg,phase_max_delta,jaccard,pingpong,cf_fb_only%,cf_tage_only%,prov_no_tag%,prov_sec_rej%,prov_meta_alt%,prov_meta_pri%,prov_no_meta%,cf_sec_fb_acc%,cf_sec_tage_acc%,ben_rej%,ben_incr%,ben_decr%,ben_ctr_avg
20,100000,11.5,22.411,22.7,10.1,2.0,88.6,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,1021.8,1021.9,42,100.0,0.0,5.8,69,36,31,49.7,50.3,52.5,52.5,4.22,26.56,0.117,842,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
21,100000,17.5,40.026,27.3,6.8,1.6,86.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,1018.7,1018.7,197,100.0,0.0,3.7,225,90,58,50.5,49.5,52.5,52.5,4.91,30.08,0.207,600,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
22,100000,10.5,23.031,20.1,8.7,1.9,89.6,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,1022.4,1022.4,23,100.0,0.0,3.9,64,24,28,48.4,51.6,52.5,52.5,3.25,28.12,0.216,705,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
23,100000,9.2,16.632,18.7,11.3,2.0,90.8,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,1021.6,1021.6,35,100.0,0.0,2.8,74,46,21,50.7,49.3,52.5,52.5,3.87,17.97,0.126,246,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
24,100000,13.5,25.755,25.3,9.8,1.9,87.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,1019.5,1019.6,188,100.0,0.0,4.3,192,45,31,50.6,49.4,52.5,52.5,5.46,37.11,0.094,412,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,100000,9.1,18.094,18.7,10.3,2.1,90.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,1019.8,1019.8,138,100.0,0.0,4.3,249,69,36,46.8,53.2,52.5,52.5,4.27,25.39,0.288,827,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,100000,9.7,18.666,20.2,10.8,2.1,89.9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,1021.0,1021.0,77,100.0,0.0,3.2,121,44,28,49.7,50.3,52.5,52.5,3.36,19.92,0.187,654,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
27,100000,15.0,36.207,29.3,8.1,2.0,86.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1,1000.3,1000.3,553,100.0,0.0,5.0,313,61,62,52.7,47.3,52.5,52.5,4.04,22.27,0.133,767,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
28,100000,16.5,39.127,28.1,7.2,1.7,87.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,1015.5,1017.5,283,100.0,0.0,3.5,345,119,85,54.3,45.7,52.5,52.5,4.90,49.61,0.140,811,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
29,100000,14.4,31.943,27.4,8.6,1.9,86.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,1018.9,1018.9,176,100.0,0.0,3.4,197,26,18,49.9,50.1,52.5,52.5,4.48,15.62,0.095,1016,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
